seq_name	length	topology	coordinates	n_genes	genetic_code	virus_score	fdr	n_hallmarks	marker_enrichment	taxonomy
M2_S26_contig_15465	2617	No terminal repeats	NA	5	11	0.9992	0.0008	1	7.8033	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M2_S26_contig_28700	5787	No terminal repeats	NA	6	11	0.9992	0.0008	2	8.5914	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M2_S26_contig_28345	13562	No terminal repeats	NA	17	11	0.9992	0.0008	1	21.3770	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M2_S26_contig_30683	18764	No terminal repeats	NA	21	11	0.9992	0.0008	8	31.7346	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M2_S26_contig_34173	3227	No terminal repeats	NA	3	11	0.9992	0.0008	1	4.6912	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M2_S26_contig_28561	10880	No terminal repeats	NA	10	11	0.9992	0.0008	3	16.7082	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M2_S26_contig_14683	7522	No terminal repeats	NA	12	11	0.9992	0.0008	4	18.7068	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M2_S26_contig_33452	2772	No terminal repeats	NA	5	11	0.9992	0.0008	1	8.5914	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M2_S26_contig_42236	95556	DTR	NA	84	11	0.9992	0.0008	3	86.7519	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales
M2_S26_contig_40636	23944	No terminal repeats	NA	28	11	0.9992	0.0008	9	39.9354	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M2_S26_contig_14470	3142	No terminal repeats	NA	5	11	0.9992	0.0008	1	8.5331	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M2_S26_contig_40175	4481	No terminal repeats	NA	8	11	0.9992	0.0008	1	10.7537	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M2_S26_contig_23605	5031	No terminal repeats	NA	9	11	0.9991	0.0008	3	11.5137	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M2_S26_contig_5576	5999	No terminal repeats	NA	9	11	0.9991	0.0008	8	14.3686	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M2_S26_contig_15227	17684	No terminal repeats	NA	25	11	0.9991	0.0008	4	25.0455	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M2_S26_contig_23517	6802	No terminal repeats	NA	11	11	0.9991	0.0008	0	16.1902	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M2_S26_contig_15826	2793	No terminal repeats	NA	4	11	0.9991	0.0008	3	6.4935	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M2_S26_contig_16829	9775	No terminal repeats	NA	13	11	0.9991	0.0008	7	19.0101	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M2_S26_contig_39368|provirus_3_4150	4148	Provirus	3-4150	7	11	0.9991	0.0008	1	11.1190	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M2_S26_contig_9926	3509	No terminal repeats	NA	5	11	0.9991	0.0008	0	8.0098	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M2_S26_contig_17477	5294	No terminal repeats	NA	9	11	0.9991	0.0008	1	12.7049	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M2_S26_contig_643	23773	No terminal repeats	NA	46	11	0.9991	0.0008	8	55.1934	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M2_S26_contig_28697	4830	No terminal repeats	NA	11	11	0.9991	0.0008	5	16.3453	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M2_S26_contig_30583	22085	No terminal repeats	NA	27	11	0.9991	0.0008	8	34.2303	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M2_S26_contig_34178|provirus_42694_73703	31010	Provirus	42694-73703	46	11	0.9991	0.0008	14	58.7957	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M2_S26_contig_8763	15606	No terminal repeats	NA	20	11	0.9991	0.0008	7	29.1189	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M2_S26_contig_15404	9605	No terminal repeats	NA	10	11	0.9991	0.0008	2	13.4522	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M2_S26_contig_31	13651	No terminal repeats	NA	23	11	0.9991	0.0008	6	24.9802	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M2_S26_contig_20627	20183	No terminal repeats	NA	25	11	0.9991	0.0008	1	32.6112	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M2_S26_contig_21820	3913	No terminal repeats	NA	3	11	0.9991	0.0008	2	4.6099	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M2_S26_contig_22365	3989	No terminal repeats	NA	6	11	0.9991	0.0008	1	9.8567	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M2_S26_contig_15482	11114	No terminal repeats	NA	13	11	0.9991	0.0008	1	20.4413	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M2_S26_contig_30996	4392	No terminal repeats	NA	5	11	0.9991	0.0008	3	7.8282	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M2_S26_contig_7370|provirus_342_25683	25342	Provirus	342-25683	29	11	0.9991	0.0008	9	41.9846	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M2_S26_contig_31912	5534	No terminal repeats	NA	5	11	0.9991	0.0008	1	6.6759	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M2_S26_contig_33467	2805	No terminal repeats	NA	8	11	0.9991	0.0008	3	10.7137	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M2_S26_contig_5449	7249	No terminal repeats	NA	5	11	0.9991	0.0008	2	6.4367	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M2_S26_contig_7981	3546	No terminal repeats	NA	7	11	0.9991	0.0008	1	9.6259	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M2_S26_contig_13095	3622	No terminal repeats	NA	5	11	0.9991	0.0008	3	8.0703	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M2_S26_contig_20851	8593	No terminal repeats	NA	7	11	0.9991	0.0008	0	9.8303	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M2_S26_contig_9132	3372	No terminal repeats	NA	4	11	0.9991	0.0008	0	6.6433	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M2_S26_contig_12850	5013	No terminal repeats	NA	3	15	0.9991	0.0008	0	5.0631	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales
M2_S26_contig_4222	8897	No terminal repeats	NA	13	11	0.9991	0.0008	2	15.7179	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M2_S26_contig_6829	3102	No terminal repeats	NA	8	11	0.9991	0.0009	0	13.7463	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M2_S26_contig_31644	5632	No terminal repeats	NA	7	11	0.9991	0.0009	3	11.0214	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M2_S26_contig_12264|provirus_16310_56569	40260	Provirus	16310-56569	61	11	0.9991	0.0009	13	56.9070	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M2_S26_contig_15391	13186	No terminal repeats	NA	20	11	0.9991	0.0009	8	23.4842	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M2_S26_contig_40182	6860	No terminal repeats	NA	10	11	0.9991	0.0009	3	12.0941	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M2_S26_contig_32502	45432	No terminal repeats	NA	64	11	0.9991	0.0009	12	73.5939	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M2_S26_contig_2610|provirus_91_47626	47536	Provirus	91-47626	65	11	0.9991	0.0009	16	79.6560	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M2_S26_contig_33719	4681	No terminal repeats	NA	9	11	0.9991	0.0009	0	10.3054	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M2_S26_contig_9469|provirus_108665_144296	35632	Provirus	108665-144296	55	11	0.9991	0.0009	10	57.3322	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M2_S26_contig_20619|provirus_2_6844	6843	Provirus	2-6844	16	11	0.9991	0.0009	0	13.4748	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M2_S26_contig_22747	7398	No terminal repeats	NA	6	11	0.9991	0.0009	1	7.9918	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M2_S26_contig_16765	41880	DTR	NA	70	11	0.9991	0.0009	10	87.5600	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M2_S26_contig_23027	14449	No terminal repeats	NA	33	11	0.9991	0.0009	0	25.3841	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M2_S26_contig_30460	5275	No terminal repeats	NA	7	11	0.9991	0.0009	0	9.1587	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M2_S26_contig_876|provirus_24342_63732	39391	Provirus	24342-63732	60	11	0.9991	0.0009	14	76.9783	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M2_S26_contig_19892	4547	No terminal repeats	NA	5	11	0.9991	0.0009	0	7.8569	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M2_S26_contig_9447|provirus_139863_178318	38456	Provirus	139863-178318	65	11	0.9991	0.0009	13	71.9279	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M2_S26_contig_3753	3565	No terminal repeats	NA	4	11	0.9991	0.0009	0	6.0610	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M2_S26_contig_15354	4385	No terminal repeats	NA	5	11	0.9991	0.0009	0	6.8425	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M2_S26_contig_5560	6910	No terminal repeats	NA	5	11	0.9991	0.0009	2	6.3501	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M2_S26_contig_8324	10525	No terminal repeats	NA	15	11	0.9991	0.0009	8	16.9998	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M2_S26_contig_31257	28599	No terminal repeats	NA	33	11	0.9991	0.0009	10	51.2248	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M2_S26_contig_22794|provirus_138_38980	38843	Provirus	138-38980	55	11	0.9991	0.0009	9	69.5700	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M2_S26_contig_27057	7097	No terminal repeats	NA	14	11	0.9991	0.0009	2	12.9600	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M2_S26_contig_34961	5880	No terminal repeats	NA	8	15	0.9991	0.0009	1	8.1162	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M2_S26_contig_26853	2675	No terminal repeats	NA	3	11	0.9991	0.0009	2	5.1242	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M2_S26_contig_29455	38676	No terminal repeats	NA	60	11	0.9991	0.0009	13	79.5632	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M2_S26_contig_15230|provirus_108960_170089	61130	Provirus	108960-170089	92	11	0.9991	0.0009	9	136.1367	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M2_S26_contig_37298	23545	No terminal repeats	NA	44	11	0.9991	0.0009	2	63.0686	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M2_S26_contig_30553	7310	No terminal repeats	NA	5	11	0.9991	0.0009	1	8.5914	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M2_S26_contig_42125	7414	No terminal repeats	NA	11	11	0.9991	0.0009	0	11.6818	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M2_S26_contig_14377	2619	No terminal repeats	NA	5	11	0.9991	0.0009	1	6.7087	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M2_S26_contig_4988	28099	No terminal repeats	NA	37	11	0.9991	0.0009	10	44.0658	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M2_S26_contig_17408	11389	No terminal repeats	NA	11	11	0.9991	0.0009	3	16.0176	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M2_S26_contig_33779	3044	No terminal repeats	NA	7	11	0.9991	0.0009	0	10.3054	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M2_S26_contig_28290	7959	No terminal repeats	NA	8	11	0.9991	0.0009	3	11.0849	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M2_S26_contig_30408	20812	No terminal repeats	NA	26	11	0.9991	0.0009	15	35.9636	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M2_S26_contig_25404	28783	No terminal repeats	NA	36	11	0.9991	0.0009	11	46.6114	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M2_S26_contig_33942	6660	No terminal repeats	NA	11	11	0.9991	0.0009	5	10.0785	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M2_S26_contig_8244	26361	No terminal repeats	NA	30	11	0.9991	0.0009	11	44.5596	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M2_S26_contig_18365	3057	No terminal repeats	NA	6	11	0.9991	0.0009	2	9.6677	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M2_S26_contig_39637	5180	No terminal repeats	NA	10	11	0.9991	0.0009	3	15.1883	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M2_S26_contig_32691	12246	ITR	NA	18	11	0.9991	0.0009	3	18.4656	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M2_S26_contig_7776	2445	No terminal repeats	NA	3	11	0.9991	0.0009	2	4.6970	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M2_S26_contig_14500	4874	No terminal repeats	NA	5	11	0.9991	0.0009	2	8.2794	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M2_S26_contig_38806	3222	No terminal repeats	NA	6	15	0.9991	0.0009	1	8.2910	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M2_S26_contig_36376|provirus_27413_57357	29945	Provirus	27413-57357	42	11	0.9991	0.0009	13	49.5053	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M2_S26_contig_4399|provirus_26456_53522	27067	Provirus	26456-53522	36	11	0.9991	0.0009	13	53.8925	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M2_S26_contig_38013	7637	No terminal repeats	NA	14	11	0.9991	0.0009	2	16.5921	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M2_S26_contig_23420|provirus_1_6105	6105	Provirus	1-6105	6	11	0.9990	0.0009	1	8.1891	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M2_S26_contig_22311	6396	No terminal repeats	NA	15	11	0.9990	0.0009	1	14.3144	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M2_S26_contig_38093	2061	No terminal repeats	NA	2	11	0.9990	0.0009	2	3.2485	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M2_S26_contig_16593	18806	No terminal repeats	NA	27	11	0.9990	0.0009	8	36.6386	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M2_S26_contig_21979	4036	No terminal repeats	NA	5	15	0.9990	0.0009	0	4.9167	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M2_S26_contig_21521|provirus_11758_45076	33319	Provirus	11758-45076	47	11	0.9990	0.0009	9	58.3429	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M2_S26_contig_18256	4007	No terminal repeats	NA	3	11	0.9990	0.0009	1	4.9617	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M2_S26_contig_39804|provirus_133420_170861	37442	Provirus	133420-170861	57	11	0.9990	0.0009	11	66.5095	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M2_S26_contig_3021	3802	No terminal repeats	NA	9	11	0.9990	0.0009	1	11.3997	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M2_S26_contig_29483	4311	No terminal repeats	NA	5	11	0.9990	0.0009	2	6.7477	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M2_S26_contig_24033	3770	No terminal repeats	NA	5	11	0.9990	0.0009	0	7.5626	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M2_S26_contig_24284	5293	No terminal repeats	NA	8	11	0.9990	0.0009	1	8.8436	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M2_S26_contig_27741	7007	No terminal repeats	NA	6	11	0.9990	0.0009	0	9.5160	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M2_S26_contig_32971	13452	No terminal repeats	NA	11	11	0.9990	0.0009	2	12.0715	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M2_S26_contig_28791|provirus_117_60219	60103	Provirus	117-60219	90	11	0.9990	0.0009	11	82.2847	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M2_S26_contig_9245	3859	No terminal repeats	NA	8	11	0.9990	0.0009	0	9.6403	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M2_S26_contig_28701	2534	No terminal repeats	NA	3	11	0.9990	0.0009	2	4.8815	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M2_S26_contig_32960	2735	No terminal repeats	NA	4	11	0.9990	0.0009	0	6.7796	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M2_S26_contig_38177	13435	No terminal repeats	NA	18	11	0.9990	0.0009	10	22.5672	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M2_S26_contig_32167	8483	No terminal repeats	NA	16	11	0.9990	0.0009	3	15.7450	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M2_S26_contig_20148	1876	No terminal repeats	NA	4	11	0.9990	0.0009	1	4.5277	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M2_S26_contig_36900	29094	No terminal repeats	NA	54	11	0.9990	0.0009	9	49.3453	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M2_S26_contig_32133	13964	No terminal repeats	NA	26	11	0.9990	0.0009	4	21.5353	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M2_S26_contig_25117	2360	No terminal repeats	NA	2	11	0.9990	0.0009	1	2.9035	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M2_S26_contig_22938	21222	No terminal repeats	NA	31	11	0.9990	0.0009	3	31.7916	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M2_S26_contig_3089	28202	No terminal repeats	NA	38	11	0.9990	0.0009	8	43.5796	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M2_S26_contig_25266	7502	No terminal repeats	NA	8	15	0.9990	0.0009	0	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M2_S26_contig_17077|provirus_266957_303528	36572	Provirus	266957-303528	54	11	0.9990	0.0009	20	62.8927	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M2_S26_contig_40261	3870	No terminal repeats	NA	9	11	0.9990	0.0009	0	11.5018	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M2_S26_contig_28929	2545	No terminal repeats	NA	4	11	0.9990	0.0009	2	4.6970	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M2_S26_contig_8232	10863	No terminal repeats	NA	22	11	0.9990	0.0009	1	19.4994	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M2_S26_contig_32252	3602	No terminal repeats	NA	2	15	0.9990	0.0009	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales
M2_S26_contig_16129|provirus_13207_57040	43834	Provirus	13207-57040	66	11	0.9990	0.0009	9	65.1065	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M2_S26_contig_30163	7138	No terminal repeats	NA	7	11	0.9990	0.0009	3	7.8397	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M2_S26_contig_19992	4028	No terminal repeats	NA	8	11	0.9990	0.0009	0	7.8632	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M2_S26_contig_36751	8215	No terminal repeats	NA	10	11	0.9990	0.0009	1	9.1740	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M2_S26_contig_28393|provirus_911_37529	36619	Provirus	911-37529	60	11	0.9989	0.0009	13	48.3450	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M2_S26_contig_29736	39719	No terminal repeats	NA	53	11	0.9989	0.0009	9	52.7918	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M2_S26_contig_34240	5492	No terminal repeats	NA	7	11	0.9989	0.0009	3	9.3308	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M2_S26_contig_18686	1581	No terminal repeats	NA	2	11	0.9989	0.0009	2	2.9035	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M2_S26_contig_19262	2737	No terminal repeats	NA	4	11	0.9989	0.0009	0	5.8155	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M2_S26_contig_34756	2238	No terminal repeats	NA	4	11	0.9989	0.0009	3	6.8731	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M2_S26_contig_38695	4000	No terminal repeats	NA	10	11	0.9989	0.0009	0	13.9242	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M2_S26_contig_32038|provirus_66294_100964	34671	Provirus	66294-100964	42	11	0.9989	0.0009	17	52.0611	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M2_S26_contig_15164	4091	No terminal repeats	NA	7	11	0.9989	0.0009	2	7.8281	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M2_S26_contig_35940	3005	No terminal repeats	NA	6	11	0.9989	0.0009	2	6.6278	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M2_S26_contig_1902	36548	No terminal repeats	NA	55	11	0.9989	0.0009	10	51.4321	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M2_S26_contig_93	11680	No terminal repeats	NA	16	11	0.9989	0.0009	4	21.8308	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M2_S26_contig_6121	3184	No terminal repeats	NA	4	11	0.9989	0.0009	0	5.1094	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M2_S26_contig_32982	1886	No terminal repeats	NA	3	11	0.9989	0.0009	2	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M2_S26_contig_3006	14734	No terminal repeats	NA	13	11	0.9989	0.0009	2	18.6599	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
