seq_name	length	topology	coordinates	n_genes	genetic_code	virus_score	fdr	n_hallmarks	marker_enrichment	taxonomy
F6_S22_contig_11551	16500	No terminal repeats	NA	19	11	0.9991	0.0009	6	29.1019	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F6_S22_contig_13523|provirus_98_23875	23778	Provirus	98-23875	32	11	0.9991	0.0009	11	34.9635	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F6_S22_contig_6234	5485	No terminal repeats	NA	9	11	0.9991	0.0009	7	14.3628	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F6_S22_contig_13532	17684	No terminal repeats	NA	27	11	0.9991	0.0009	9	43.1514	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F6_S22_contig_8156	7478	No terminal repeats	NA	11	11	0.9991	0.0009	0	15.2390	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F6_S22_contig_2852	3720	No terminal repeats	NA	6	11	0.9991	0.0009	1	9.6814	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F6_S22_contig_3164	13914	No terminal repeats	NA	16	11	0.9991	0.0009	6	23.7712	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F6_S22_contig_13867	5603	No terminal repeats	NA	5	11	0.9991	0.0009	3	7.5687	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F6_S22_contig_8547	31174	No terminal repeats	NA	42	11	0.9991	0.0009	5	35.5628	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F6_S22_contig_13391	4522	No terminal repeats	NA	8	11	0.9990	0.0009	0	9.5754	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales
F6_S22_contig_268	95571	DTR	NA	85	11	0.9990	0.0009	3	86.7519	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales
F6_S22_contig_6448	43473	No terminal repeats	NA	64	11	0.9990	0.0009	15	70.9952	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F6_S22_contig_13486	5655	No terminal repeats	NA	10	11	0.9990	0.0009	3	12.2345	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F6_S22_contig_3535	60184	DTR	NA	90	11	0.9990	0.0009	8	139.3986	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F6_S22_contig_7364	10504	No terminal repeats	NA	16	11	0.9990	0.0009	7	20.3630	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F6_S22_contig_3872	30511	No terminal repeats	NA	39	11	0.9990	0.0009	5	48.0567	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F6_S22_contig_9806	18312	No terminal repeats	NA	34	11	0.9990	0.0009	6	40.8183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F6_S22_contig_5020	28529	No terminal repeats	NA	36	11	0.9990	0.0009	18	53.4202	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F6_S22_contig_11629	3138	No terminal repeats	NA	7	11	0.9990	0.0009	4	11.8175	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F6_S22_contig_2215	4780	No terminal repeats	NA	9	11	0.9990	0.0009	7	14.3628	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F6_S22_contig_8013	17837	No terminal repeats	NA	25	11	0.9990	0.0009	4	25.0455	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F6_S22_contig_6583	3616	No terminal repeats	NA	6	11	0.9990	0.0009	5	9.5328	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F6_S22_contig_13138	2654	No terminal repeats	NA	6	11	0.9990	0.0009	4	8.3868	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F6_S22_contig_2972	23711	No terminal repeats	NA	32	11	0.9990	0.0009	1	33.5782	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales
F6_S22_contig_7138	3586	No terminal repeats	NA	3	11	0.9990	0.0009	0	5.0271	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F6_S22_contig_424	42893	No terminal repeats	NA	70	11	0.9990	0.0009	10	89.4734	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F6_S22_contig_10161	3647	No terminal repeats	NA	4	11	0.9990	0.0009	0	6.0087	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F6_S22_contig_11329	7978	No terminal repeats	NA	11	11	0.9990	0.0009	2	16.2527	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F6_S22_contig_12287	13456	No terminal repeats	NA	19	11	0.9990	0.0009	10	22.0899	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F6_S22_contig_14237	7600	DTR	NA	8	11	0.9990	0.0009	5	8.5914	Viruses;Monodnaviria;Shotokuvirae;Cossaviricota;Papovaviricetes;Zurhausenvirales;Papillomaviridae
F6_S22_contig_6962	10498	No terminal repeats	NA	11	11	0.9990	0.0009	1	16.4430	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F6_S22_contig_10141	9797	No terminal repeats	NA	11	11	0.9990	0.0009	5	17.2903	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F6_S22_contig_2883	31109	No terminal repeats	NA	42	11	0.9990	0.0009	9	51.6721	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F6_S22_contig_3030	94237	DTR	NA	99	15	0.9990	0.0009	7	99.7473	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales
F6_S22_contig_1712	45518	DTR	NA	64	11	0.9990	0.0009	12	75.3121	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F6_S22_contig_620	10118	No terminal repeats	NA	18	11	0.9990	0.0009	1	15.6187	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales
F6_S22_contig_2085	35386	No terminal repeats	NA	39	11	0.9990	0.0009	11	61.1322	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F6_S22_contig_27	5338	No terminal repeats	NA	9	11	0.9990	0.0009	1	13.3404	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F6_S22_contig_12401	5948	No terminal repeats	NA	7	11	0.9990	0.0010	1	11.7465	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F6_S22_contig_454	4919	No terminal repeats	NA	6	11	0.9990	0.0010	1	9.9918	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F6_S22_contig_12840	3206	No terminal repeats	NA	4	11	0.9990	0.0010	1	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F6_S22_contig_13567	21254	No terminal repeats	NA	37	11	0.9990	0.0010	4	59.4338	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F6_S22_contig_11815	3117	No terminal repeats	NA	3	11	0.9990	0.0010	3	4.6403	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F6_S22_contig_2651	38492	No terminal repeats	NA	60	11	0.9990	0.0010	13	79.5632	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F6_S22_contig_4617	4122	No terminal repeats	NA	8	11	0.9990	0.0010	0	11.0652	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F6_S22_contig_5100	20694	No terminal repeats	NA	31	11	0.9990	0.0010	4	27.0153	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F6_S22_contig_8327	12280	No terminal repeats	NA	14	11	0.9990	0.0010	1	20.4413	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F6_S22_contig_12200	35610	No terminal repeats	NA	62	11	0.9990	0.0010	7	69.2503	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F6_S22_contig_9660	7166	No terminal repeats	NA	10	11	0.9990	0.0010	3	11.1633	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F6_S22_contig_4509	5257	No terminal repeats	NA	6	11	0.9990	0.0010	4	8.9409	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F6_S22_contig_5393	5973	No terminal repeats	NA	11	11	0.9990	0.0010	4	16.0620	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F6_S22_contig_2556	6797	No terminal repeats	NA	6	11	0.9990	0.0010	2	8.9074	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F6_S22_contig_10037	28646	No terminal repeats	NA	33	11	0.9990	0.0010	13	46.0612	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F6_S22_contig_1314	6445	No terminal repeats	NA	10	11	0.9990	0.0010	4	11.5069	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F6_S22_contig_10428	5727	No terminal repeats	NA	16	11	0.9990	0.0010	0	17.4702	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F6_S22_contig_7196	5182	No terminal repeats	NA	6	11	0.9990	0.0010	0	7.3232	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F6_S22_contig_9985	7754	No terminal repeats	NA	10	11	0.9990	0.0010	1	10.9511	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F6_S22_contig_13091	6688	No terminal repeats	NA	13	11	0.9990	0.0010	2	10.0187	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F6_S22_contig_13459	13582	No terminal repeats	NA	29	11	0.9990	0.0010	2	43.8787	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F6_S22_contig_13675	57159	DTR	NA	78	11	0.9990	0.0010	13	71.7766	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F6_S22_contig_7664	10017	No terminal repeats	NA	17	11	0.9990	0.0010	2	19.8838	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F6_S22_contig_7064	6765	No terminal repeats	NA	10	11	0.9990	0.0010	1	14.0137	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F6_S22_contig_825	38883	DTR	NA	52	11	0.9990	0.0010	8	52.9610	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F6_S22_contig_3172|provirus_31745_81660	49916	Provirus	31745-81660	73	11	0.9990	0.0010	10	79.9082	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F6_S22_contig_8768	5986	No terminal repeats	NA	12	11	0.9990	0.0010	0	13.0965	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F6_S22_contig_12717	11065	No terminal repeats	NA	14	11	0.9990	0.0010	0	21.0787	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F6_S22_contig_13131	3166	No terminal repeats	NA	5	11	0.9990	0.0010	4	7.5640	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F6_S22_contig_11028	37683	DTR	NA	53	11	0.9990	0.0010	10	70.7942	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F6_S22_contig_1049	5016	No terminal repeats	NA	7	11	0.9990	0.0010	1	11.2505	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F6_S22_contig_5135	2912	No terminal repeats	NA	8	11	0.9990	0.0010	4	13.4644	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F6_S22_contig_14302	43290	DTR	NA	57	11	0.9990	0.0010	12	73.1349	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F6_S22_contig_12886|provirus_47329_90805	43477	Provirus	47329-90805	63	11	0.9990	0.0010	14	79.2577	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F6_S22_contig_11532	11577	No terminal repeats	NA	26	11	0.9990	0.0010	1	19.0666	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F6_S22_contig_13136	5784	No terminal repeats	NA	10	11	0.9990	0.0010	0	9.5294	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F6_S22_contig_4987	40704	No terminal repeats	NA	60	11	0.9990	0.0010	15	59.1617	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F6_S22_contig_13564	4265	No terminal repeats	NA	6	11	0.9990	0.0010	3	8.2117	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F6_S22_contig_3135	4252	No terminal repeats	NA	9	11	0.9990	0.0010	2	13.7463	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F6_S22_contig_8066	5350	No terminal repeats	NA	11	11	0.9990	0.0010	4	16.0054	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F6_S22_contig_690	2357	No terminal repeats	NA	4	11	0.9990	0.0010	1	6.7819	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F6_S22_contig_4224	7544	No terminal repeats	NA	8	11	0.9990	0.0010	1	11.2592	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F6_S22_contig_12700	5382	No terminal repeats	NA	9	11	0.9990	0.0010	3	8.2662	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F6_S22_contig_6653	1354	No terminal repeats	NA	3	11	0.9990	0.0010	2	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F6_S22_contig_6914	25433	No terminal repeats	NA	32	11	0.9990	0.0010	12	49.8178	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F6_S22_contig_12593	6622	No terminal repeats	NA	8	11	0.9990	0.0010	0	10.9097	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F6_S22_contig_14495	4500	No terminal repeats	NA	4	11	0.9990	0.0010	3	5.9792	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F6_S22_contig_1659	12246	ITR	NA	18	11	0.9990	0.0010	3	18.4656	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F6_S22_contig_2871	30749	No terminal repeats	NA	44	11	0.9990	0.0010	9	55.1887	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F6_S22_contig_5920	25467	No terminal repeats	NA	37	11	0.9990	0.0010	10	41.7770	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F6_S22_contig_1250|provirus_20760_27287	6528	Provirus	20760-27287	7	11	0.9990	0.0010	2	9.1914	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F6_S22_contig_4775	4028	No terminal repeats	NA	7	11	0.9990	0.0010	0	9.9164	Viruses;Monodnaviria;Sangervirae;Phixviricota;Malgrandaviricetes;Petitvirales;Microviridae
F6_S22_contig_927	3944	No terminal repeats	NA	5	11	0.9990	0.0010	0	7.6269	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F6_S22_contig_5228	14502	No terminal repeats	NA	29	11	0.9990	0.0010	0	9.9829	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F6_S22_contig_10060	62714	No terminal repeats	NA	92	11	0.9990	0.0010	9	134.7598	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F6_S22_contig_6219	12814	No terminal repeats	NA	16	11	0.9990	0.0010	3	16.1266	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F6_S22_contig_5006	15525	No terminal repeats	NA	31	11	0.9990	0.0010	0	32.7558	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F6_S22_contig_14264	45076	DTR	NA	69	11	0.9989	0.0010	9	78.5924	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F6_S22_contig_14655	5566	No terminal repeats	NA	4	11	0.9989	0.0010	1	4.6272	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F6_S22_contig_13898	40953	DTR	NA	67	11	0.9989	0.0010	9	74.1390	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F6_S22_contig_4064	7780	No terminal repeats	NA	10	11	0.9989	0.0010	2	11.1947	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F6_S22_contig_14825	1392	No terminal repeats	NA	4	11	0.9989	0.0010	1	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F6_S22_contig_12512	3069	No terminal repeats	NA	5	11	0.9989	0.0010	2	8.3009	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F6_S22_contig_14226	39806	DTR	NA	51	11	0.9989	0.0010	12	63.7758	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F6_S22_contig_5599	4486	No terminal repeats	NA	6	11	0.9989	0.0010	2	7.9562	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F6_S22_contig_4663	61699	No terminal repeats	NA	85	11	0.9989	0.0010	23	108.5565	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F6_S22_contig_7990	2740	No terminal repeats	NA	4	11	0.9989	0.0010	1	6.6548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F6_S22_contig_3703	27278	No terminal repeats	NA	35	11	0.9989	0.0010	11	46.0002	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F6_S22_contig_6283	12981	No terminal repeats	NA	20	11	0.9989	0.0010	10	21.2351	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F6_S22_contig_3334	3156	No terminal repeats	NA	9	11	0.9989	0.0010	2	11.2016	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F6_S22_contig_10568	2879	No terminal repeats	NA	3	11	0.9989	0.0010	2	4.3499	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F6_S22_contig_3759	7545	No terminal repeats	NA	7	11	0.9989	0.0010	5	8.6055	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F6_S22_contig_4204	2474	No terminal repeats	NA	3	11	0.9989	0.0010	2	4.6655	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F6_S22_contig_13156	2899	No terminal repeats	NA	3	11	0.9989	0.0010	0	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F6_S22_contig_6162	11003	No terminal repeats	NA	17	11	0.9989	0.0010	2	22.1328	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F6_S22_contig_5976	3256	No terminal repeats	NA	3	11	0.9989	0.0010	3	4.6163	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F6_S22_contig_7835	1813	No terminal repeats	NA	3	11	0.9989	0.0010	1	4.8571	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F6_S22_contig_3331	8774	No terminal repeats	NA	8	11	0.9989	0.0010	1	10.4327	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F6_S22_contig_13846	54292	DTR	NA	91	11	0.9989	0.0010	9	77.5298	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F6_S22_contig_11363	48359	No terminal repeats	NA	71	11	0.9989	0.0010	15	71.1757	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F6_S22_contig_6438	7604	No terminal repeats	NA	20	11	0.9989	0.0010	2	13.8827	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F6_S22_contig_6538	10700	No terminal repeats	NA	19	11	0.9989	0.0010	2	18.7654	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F6_S22_contig_9509	5353	No terminal repeats	NA	5	11	0.9989	0.0010	3	7.4820	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F6_S22_contig_4615	3350	No terminal repeats	NA	5	11	0.9989	0.0010	4	7.2591	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F6_S22_contig_3057	4455	No terminal repeats	NA	5	11	0.9989	0.0010	3	6.3799	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F6_S22_contig_8244	3693	No terminal repeats	NA	9	11	0.9989	0.0010	1	11.2169	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F6_S22_contig_8788	12533	No terminal repeats	NA	15	11	0.9989	0.0010	2	18.4637	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F6_S22_contig_2705	4830	No terminal repeats	NA	6	11	0.9989	0.0010	0	8.4095	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F6_S22_contig_13741	5044	No terminal repeats	NA	7	11	0.9989	0.0010	2	8.5914	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F6_S22_contig_1635	2728	No terminal repeats	NA	6	11	0.9989	0.0010	0	8.3615	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F6_S22_contig_14446	4301	No terminal repeats	NA	6	11	0.9989	0.0010	3	6.6696	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F6_S22_contig_2999	1929	No terminal repeats	NA	5	11	0.9989	0.0010	2	8.5503	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F6_S22_contig_12674	2016	No terminal repeats	NA	6	11	0.9989	0.0010	1	8.0273	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F6_S22_contig_3456	17963	No terminal repeats	NA	22	11	0.9989	0.0010	4	27.7569	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F6_S22_contig_8995	6075	No terminal repeats	NA	10	11	0.9989	0.0010	2	10.6982	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F6_S22_contig_6324|provirus_3_4974	4972	Provirus	3-4974	6	11	0.9989	0.0010	0	9.1787	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F6_S22_contig_13983	12092	No terminal repeats	NA	13	11	0.9989	0.0010	1	9.5448	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F6_S22_contig_6142	3242	No terminal repeats	NA	7	11	0.9989	0.0010	0	8.1991	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F6_S22_contig_1070	7809	No terminal repeats	NA	14	11	0.9989	0.0010	4	18.0422	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F6_S22_contig_7997	1650	No terminal repeats	NA	4	11	0.9989	0.0010	2	6.6769	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F6_S22_contig_12332|provirus_90972_117267	26296	Provirus	90972-117267	39	11	0.9989	0.0010	12	53.5112	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F6_S22_contig_1619	26823	No terminal repeats	NA	35	11	0.9989	0.0010	11	33.9426	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F6_S22_contig_8465	17000	No terminal repeats	NA	21	11	0.9989	0.0010	5	23.4188	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F6_S22_contig_13814	30258	No terminal repeats	NA	37	11	0.9989	0.0010	4	30.0766	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F6_S22_contig_4903	5917	No terminal repeats	NA	9	11	0.9989	0.0010	1	12.3727	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F6_S22_contig_4498	4804	No terminal repeats	NA	7	11	0.9989	0.0010	0	6.7265	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F6_S22_contig_10888	1525	No terminal repeats	NA	4	11	0.9989	0.0010	1	5.1525	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
