F3_S19_contig_8874	F3_S19_contig_8874,F4_S20_contig_1639,F5_S21_contig_534,F6_S22_contig_12440,F7_S23_contig_3491,F8_S24_contig_7103,GP3_S28_contig_1358,GP4_S29_contig_471,GP5_S30_contig_4347,M1_S25_contig_26348|provirus_367093_401731,M2_S26_contig_27598|provirus_367093_401731,M3_S27_contig_40132|provirus_367092_401730
F4_S20_contig_1288	F4_S20_contig_1288,F7_S23_contig_7715,F3_S19_contig_2916,F5_S21_contig_3890,F6_S22_contig_8013,M1_S25_contig_18755,M2_S26_contig_15227,M3_S27_contig_37280,F8_S24_contig_6575|provirus_124888_141135,GP5_S30_contig_2700,GP4_S29_contig_3095,GP3_S28_contig_1034
M2_S26_contig_38028|provirus_22850_63980	M2_S26_contig_38028|provirus_22850_63980,M1_S25_contig_21807|provirus_129340_169916,M3_S27_contig_4775|provirus_130719_171295,F3_S19_contig_3384,F4_S20_contig_1777,F5_S21_contig_5249,F6_S22_contig_937,F7_S23_contig_15502,F8_S24_contig_2527,GP3_S28_contig_2158,GP4_S29_contig_628,GP5_S30_contig_4732
F3_S19_contig_8563	F3_S19_contig_8563,F5_S21_contig_2282,F6_S22_contig_1659,F7_S23_contig_4551,F8_S24_contig_5179,M1_S25_contig_43047,M2_S26_contig_32691,M3_S27_contig_37981,GP3_S28_contig_792,GP4_S29_contig_607,GP5_S30_contig_1774,F4_S20_contig_368
M2_S26_contig_20475|provirus_107198_152019	M2_S26_contig_20475|provirus_107198_152019,M1_S25_contig_12219|provirus_153479_197749,M3_S27_contig_38038|provirus_107201_151471,F3_S19_contig_9942,F4_S20_contig_14401,F5_S21_contig_10071,F7_S23_contig_15772,F8_S24_contig_14747,GP3_S28_contig_5333,GP4_S29_contig_4443,GP5_S30_contig_5240,F6_S22_contig_14912
F3_S19_contig_5541	F3_S19_contig_5541,F4_S20_contig_2522,F5_S21_contig_3865,F6_S22_contig_583,F7_S23_contig_14788,F8_S24_contig_3913,GP3_S28_contig_2961,GP4_S29_contig_1533,GP5_S30_contig_209,M1_S25_contig_6899|provirus_26456_53522,M2_S26_contig_4399|provirus_26456_53522,M3_S27_contig_172|provirus_26456_53522
F3_S19_contig_7771	F3_S19_contig_7771,F4_S20_contig_1643,F6_S22_contig_655,F5_S21_contig_14031,F7_S23_contig_1884,F8_S24_contig_12660,GP5_S30_contig_1741,GP4_S29_contig_2531,M3_S27_contig_37972|provirus_3_20033,GP3_S28_contig_113,M1_S25_contig_24734,GP3_S28_contig_926
F3_S19_contig_10047	F3_S19_contig_10047,F4_S20_contig_2360,F5_S21_contig_1902,F6_S22_contig_14264,F7_S23_contig_4782,F8_S24_contig_8337,GP3_S28_contig_3157,GP4_S29_contig_2290,GP5_S30_contig_1141,M1_S25_contig_28756|provirus_138_38980,M2_S26_contig_22794|provirus_138_38980,M3_S27_contig_1000|provirus_138_38980
F3_S19_contig_2046	F3_S19_contig_2046,GP4_S29_contig_1732,M3_S27_contig_41072,GP3_S28_contig_5314,F6_S22_contig_1712,GP5_S30_contig_5395,M2_S26_contig_32502,M1_S25_contig_731,F5_S21_contig_6024,F7_S23_contig_3089,F8_S24_contig_4405,F4_S20_contig_11658
GP3_S28_contig_869	GP3_S28_contig_869,GP5_S30_contig_201,M2_S26_contig_11928,M3_S27_contig_34590,GP4_S29_contig_1099,F3_S19_contig_10182,F4_S20_contig_10333,F5_S21_contig_6155,F6_S22_contig_6914,F7_S23_contig_5976,F8_S24_contig_1005,M1_S25_contig_3842
GP4_S29_contig_1966	GP4_S29_contig_1966,F8_S24_contig_5230,F6_S22_contig_9326,GP5_S30_contig_5151,F7_S23_contig_4374,M1_S25_contig_173,F5_S21_contig_10638,F3_S19_contig_1550,F4_S20_contig_2791,M2_S26_contig_14637,M3_S27_contig_1681,GP3_S28_contig_1307
F6_S22_contig_6039	F6_S22_contig_6039,GP4_S29_contig_747,F4_S20_contig_5422|provirus_32767_105442,M1_S25_contig_45444,F8_S24_contig_4467,M2_S26_contig_42349,M3_S27_contig_12642,F7_S23_contig_2559,F3_S19_contig_200,F5_S21_contig_4892,GP5_S30_contig_4967,GP3_S28_contig_3386
GP4_S29_contig_477	GP4_S29_contig_477,F3_S19_contig_13144,F4_S20_contig_1939,F5_S21_contig_11266,F6_S22_contig_10153,F7_S23_contig_2497,F8_S24_contig_8690,M1_S25_contig_30657,M3_S27_contig_18455,GP5_S30_contig_4602,GP3_S28_contig_1434,M2_S26_contig_26005
F3_S19_contig_13715	F3_S19_contig_13715,F4_S20_contig_563,F5_S21_contig_2986,F6_S22_contig_385,F7_S23_contig_120,F8_S24_contig_1096,GP3_S28_contig_191,GP4_S29_contig_987,GP5_S30_contig_2722,M1_S25_contig_16607|provirus_88045_129860,M2_S26_contig_31652|provirus_214010_255825,M3_S27_contig_13410|provirus_323139_364954
F7_S23_contig_3274	F7_S23_contig_3274,F8_S24_contig_2467,F4_S20_contig_14237,F5_S21_contig_1405,F6_S22_contig_11363,M3_S27_contig_1463,F3_S19_contig_764,F3_S19_contig_205,M1_S25_contig_2042,M1_S25_contig_18542,GP3_S28_contig_1965,M2_S26_contig_36984
M1_S25_contig_20527|provirus_3613_42685	M1_S25_contig_20527|provirus_3613_42685,M2_S26_contig_19492|provirus_3613_42685,M3_S27_contig_7768|provirus_3613_42685,F5_S21_contig_12719,F3_S19_contig_14568,F4_S20_contig_14394,F6_S22_contig_14191,F7_S23_contig_15662,F8_S24_contig_586,GP3_S28_contig_5332,GP4_S29_contig_3021,GP5_S30_contig_3111
F4_S20_contig_767	F4_S20_contig_767,F8_S24_contig_328,GP3_S28_contig_2261,F7_S23_contig_580,F5_S21_contig_8366,M1_S25_contig_2634,M2_S26_contig_20627,M3_S27_contig_32175,GP4_S29_contig_3662,GP5_S30_contig_526,F6_S22_contig_8822,F3_S19_contig_2018
F3_S19_contig_938	F3_S19_contig_938,F4_S20_contig_8681,F5_S21_contig_3360,F6_S22_contig_7925,F7_S23_contig_8135,F8_S24_contig_14737,GP4_S29_contig_3649,GP3_S28_contig_392,GP5_S30_contig_1217,M1_S25_contig_11417,M3_S27_contig_21590,M2_S26_contig_34305
M2_S26_contig_7833	M2_S26_contig_7833,F5_S21_contig_8919|provirus_7803_28561,F4_S20_contig_144|provirus_2_20757,M3_S27_contig_2562|provirus_7803_28198,F3_S19_contig_480|provirus_1_20348,F6_S22_contig_2538|provirus_1_20222,F8_S24_contig_452,M1_S25_contig_17989,F7_S23_contig_481,GP5_S30_contig_1654,GP3_S28_contig_2018,GP4_S29_contig_934
F4_S20_contig_249	F4_S20_contig_249,F5_S21_contig_14420,F6_S22_contig_268,F7_S23_contig_2034,F8_S24_contig_236,M1_S25_contig_38772,M3_S27_contig_40974,GP3_S28_contig_676,GP4_S29_contig_547,GP5_S30_contig_615,M2_S26_contig_42236,F3_S19_contig_2888|provirus_132_95257
F3_S19_contig_3387|provirus_2_39110	F3_S19_contig_3387|provirus_2_39110,F5_S21_contig_12180|provirus_2_39110,F6_S22_contig_4098|provirus_23287_62395,F7_S23_contig_13164|provirus_2_39110,F8_S24_contig_11464|provirus_2_39110,F4_S20_contig_3847|provirus_2_20423,M1_S25_contig_6383,GP3_S28_contig_2208,M3_S27_contig_38024,M2_S26_contig_36332,GP5_S30_contig_1800,GP4_S29_contig_4115
F6_S22_contig_10347	F6_S22_contig_10347,F4_S20_contig_7874,F8_S24_contig_189,GP5_S30_contig_3644,F7_S23_contig_975,F5_S21_contig_12617,GP4_S29_contig_665,GP3_S28_contig_1143,F3_S19_contig_10836,F3_S19_contig_4720,GP3_S28_contig_608
F8_S24_contig_2863|provirus_6875_44880	F8_S24_contig_2863|provirus_6875_44880,GP3_S28_contig_2902,F5_S21_contig_4319,F7_S23_contig_1746,GP5_S30_contig_5196,M2_S26_contig_36900,M1_S25_contig_9039,F6_S22_contig_11532,F3_S19_contig_7564,F4_S20_contig_3496,GP4_S29_contig_4251
GP4_S29_contig_830	GP4_S29_contig_830,F7_S23_contig_1069|provirus_23829_45034,GP3_S28_contig_2454,GP5_S30_contig_4391,F8_S24_contig_7857,F5_S21_contig_2948|provirus_23829_40121,F3_S19_contig_7190|provirus_23829_39806,F4_S20_contig_87|provirus_23828_39805,F6_S22_contig_7035|provirus_23829_39806,M3_S27_contig_18596|provirus_2284_18261,M1_S25_contig_14002
F3_S19_contig_14370	F3_S19_contig_14370,F4_S20_contig_14369,F5_S21_contig_14549,F7_S23_contig_15699,F8_S24_contig_14729,F6_S22_contig_13846,GP3_S28_contig_665,GP4_S29_contig_2984,GP5_S30_contig_1082,GP5_S30_contig_3195,GP3_S28_contig_2347
F8_S24_contig_3716	F8_S24_contig_3716,F3_S19_contig_11396,F4_S20_contig_7159,F5_S21_contig_8920,F6_S22_contig_11676,F7_S23_contig_1762,M3_S27_contig_6013|provirus_24012_61062,M1_S25_contig_15003|provirus_23349_58072,M2_S26_contig_36884|provirus_23349_58072,GP5_S30_contig_262,GP3_S28_contig_1061
F3_S19_contig_4068	F3_S19_contig_4068,F4_S20_contig_9380,F5_S21_contig_1227,F6_S22_contig_11464,F7_S23_contig_15067,F8_S24_contig_14295,M1_S25_contig_6555,M2_S26_contig_23619,M3_S27_contig_23959,GP5_S30_contig_605,GP4_S29_contig_4238
F4_S20_contig_645	F4_S20_contig_645,GP3_S28_contig_1494,F3_S19_contig_11315,F6_S22_contig_10040,F8_S24_contig_6139,M1_S25_contig_17033,M2_S26_contig_39322,M3_S27_contig_21792,F5_S21_contig_4820,F7_S23_contig_1289,GP5_S30_contig_806
GP3_S28_contig_81	GP3_S28_contig_81,GP5_S30_contig_741,F8_S24_contig_3674,F4_S20_contig_2559,F5_S21_contig_11684,F6_S22_contig_1866,M1_S25_contig_42948,F3_S19_contig_658,M3_S27_contig_32392,M2_S26_contig_11807
F3_S19_contig_14407	F3_S19_contig_14407,F4_S20_contig_14491,F5_S21_contig_14572,F6_S22_contig_14302,F7_S23_contig_15747,F8_S24_contig_14366,GP5_S30_contig_2740,GP3_S28_contig_3352,GP4_S29_contig_1201,GP3_S28_contig_3475
F3_S19_contig_1373|provirus_104805_129947	F3_S19_contig_1373|provirus_104805_129947,F4_S20_contig_3163|provirus_160257_185399,F5_S21_contig_14163|provirus_160257_185399,F6_S22_contig_10790|provirus_160391_185533,F7_S23_contig_3516|provirus_2_25144,F8_S24_contig_7882|provirus_160257_185399,GP3_S28_contig_2561,GP5_S30_contig_883,GP4_S29_contig_123,GP5_S30_contig_1950
F3_S19_contig_4091|provirus_17236_70027	F3_S19_contig_4091|provirus_17236_70027,F4_S20_contig_3003|provirus_17236_70027,F5_S21_contig_3306|provirus_17236_70027,F6_S22_contig_4240|provirus_17236_70027,F7_S23_contig_2440|provirus_17236_70027,F8_S24_contig_1789|provirus_17236_70027,GP4_S29_contig_448|provirus_221_53012,GP5_S30_contig_1883|provirus_221_53012,GP3_S28_contig_5022|provirus_1_38457,GP3_S28_contig_5176
F7_S23_contig_1773	F7_S23_contig_1773,F8_S24_contig_8376,F3_S19_contig_5558,F4_S20_contig_10631,F6_S22_contig_3703,F5_S21_contig_4420,M1_S25_contig_27340,M2_S26_contig_41198,M3_S27_contig_36188,GP4_S29_contig_1576
F3_S19_contig_14623	F3_S19_contig_14623,F5_S21_contig_1408,M1_S25_contig_1201|provirus_11758_45076,M2_S26_contig_21521|provirus_11758_45076,M3_S27_contig_38157|provirus_11758_45076,F6_S22_contig_2871,F7_S23_contig_5019,F4_S20_contig_2348,F8_S24_contig_6033,F8_S24_contig_12290
GP5_S30_contig_3950	GP5_S30_contig_3950,F3_S19_contig_8045,F7_S23_contig_3308,F6_S22_contig_6505,F8_S24_contig_15132,F4_S20_contig_3907,F5_S21_contig_4776,GP4_S29_contig_1396,GP3_S28_contig_4337
F6_S22_contig_5920	F6_S22_contig_5920,F4_S20_contig_4664,F3_S19_contig_8116,M3_S27_contig_35421,F7_S23_contig_14566,F5_S21_contig_1986,F8_S24_contig_12573,M1_S25_contig_23809,M2_S26_contig_31
M3_S27_contig_23315	M3_S27_contig_23315,F7_S23_contig_15250,F5_S21_contig_9914,F3_S19_contig_3034,F4_S20_contig_10613,F8_S24_contig_8277,M2_S26_contig_5765,F6_S22_contig_12733,M1_S25_contig_3649
F3_S19_contig_7909	F3_S19_contig_7909,F4_S20_contig_13595,F5_S21_contig_9729,F6_S22_contig_11028,F7_S23_contig_15712,F8_S24_contig_14545,GP3_S28_contig_3602,GP4_S29_contig_4032,GP5_S30_contig_1416
F3_S19_contig_6055|provirus_201_22580	F3_S19_contig_6055|provirus_201_22580,F4_S20_contig_11224|provirus_201_22580,F5_S21_contig_9472|provirus_201_22580,F6_S22_contig_4660|provirus_201_22580,F7_S23_contig_14759|provirus_201_22580,F8_S24_contig_15190|provirus_201_22580,M1_S25_contig_4707|provirus_201_22580,M2_S26_contig_2148|provirus_201_22580,M3_S27_contig_6514|provirus_201_22580
M2_S26_contig_17817|provirus_203917_232117	M2_S26_contig_17817|provirus_203917_232117,M1_S25_contig_23782|provirus_20301_46976,F3_S19_contig_3717|provirus_87162_111727,F4_S20_contig_14093|provirus_393_24958,F5_S21_contig_370|provirus_88675_113240,F6_S22_contig_9708|provirus_97702_122267,F8_S24_contig_270|provirus_83513_108078,M3_S27_contig_1984|provirus_9405_33970,F7_S23_contig_12889|provirus_88755_106891
F3_S19_contig_9800	F3_S19_contig_9800,F4_S20_contig_11873,F5_S21_contig_14398,F6_S22_contig_6538,F7_S23_contig_217,F8_S24_contig_3746,GP3_S28_contig_5214,GP4_S29_contig_1299,GP5_S30_contig_2306
GP5_S30_contig_4052	GP5_S30_contig_4052,GP4_S29_contig_3322,GP3_S28_contig_4719,F8_S24_contig_9833,F3_S19_contig_9802,F4_S20_contig_9512,F7_S23_contig_2902,F6_S22_contig_6892,F5_S21_contig_11399
F8_S24_contig_13457	F8_S24_contig_13457,F3_S19_contig_1960,F6_S22_contig_6921,F4_S20_contig_13163,F7_S23_contig_1507,F5_S21_contig_14379,GP4_S29_contig_3941,GP5_S30_contig_856,GP3_S28_contig_3099
F4_S20_contig_1120	F4_S20_contig_1120,F5_S21_contig_490,F7_S23_contig_599,F8_S24_contig_1066,F6_S22_contig_2972,GP3_S28_contig_2636,F3_S19_contig_3179,GP5_S30_contig_5066,GP4_S29_contig_1524
F3_S19_contig_10324	F3_S19_contig_10324,F7_S23_contig_179,F8_S24_contig_884,F4_S20_contig_2831,F6_S22_contig_5020,F5_S21_contig_11629,M3_S27_contig_6989,M2_S26_contig_30408,M1_S25_contig_1555
M3_S27_contig_18679|provirus_98368_148407	M3_S27_contig_18679|provirus_98368_148407,M1_S25_contig_5604,M2_S26_contig_4988,F4_S20_contig_10092,F5_S21_contig_13796,F6_S22_contig_12287,F7_S23_contig_9550,F8_S24_contig_8827,F3_S19_contig_10455
F7_S23_contig_8116	F7_S23_contig_8116,F5_S21_contig_8617,GP5_S30_contig_522,F3_S19_contig_1820,GP3_S28_contig_658,F4_S20_contig_2956,F6_S22_contig_9363,GP4_S29_contig_2333,F8_S24_contig_6026
GP3_S28_contig_1961|provirus_5979_36618	GP3_S28_contig_1961|provirus_5979_36618,F3_S19_contig_3794|provirus_2_29681,F4_S20_contig_4928|provirus_2_29681,F5_S21_contig_14627|provirus_2_29681,F6_S22_contig_8572|provirus_2_29681,F7_S23_contig_4267|provirus_3_29682,F8_S24_contig_12459|provirus_2_29681,GP4_S29_contig_2427|provirus_18776_34377,GP5_S30_contig_4747|provirus_3934_19535
F7_S23_contig_13307	F7_S23_contig_13307,F8_S24_contig_1253,F4_S20_contig_8900,F3_S19_contig_9749,F5_S21_contig_2524,F6_S22_contig_13567,GP5_S30_contig_1860,GP3_S28_contig_295,GP4_S29_contig_613
F3_S19_contig_2159	F3_S19_contig_2159,F4_S20_contig_6053,F7_S23_contig_12746,F8_S24_contig_7819,F6_S22_contig_10469,M1_S25_contig_2413|provirus_9413_40604,F5_S21_contig_14626|provirus_112_30483,M2_S26_contig_12391|provirus_19646_49839,M3_S27_contig_17882|provirus_11802_41995
F4_S20_contig_1318	F4_S20_contig_1318,F5_S21_contig_4194,M2_S26_contig_42514,F8_S24_contig_50,F3_S19_contig_10741,M3_S27_contig_8180|provirus_73_11618,F6_S22_contig_6616|provirus_17702_29195,M1_S25_contig_2280,F7_S23_contig_8388
GP3_S28_contig_4398	GP3_S28_contig_4398,GP4_S29_contig_690,GP5_S30_contig_4128,F3_S19_contig_7595,F4_S20_contig_7748,F5_S21_contig_12047,F6_S22_contig_9060,F7_S23_contig_8611,F8_S24_contig_10664
F3_S19_contig_1017	F3_S19_contig_1017,F5_S21_contig_8662,F7_S23_contig_11858,F4_S20_contig_1093,F6_S22_contig_4987,F8_S24_contig_11311,GP3_S28_contig_2211,GP5_S30_contig_4041,GP4_S29_contig_377
F3_S19_contig_237|provirus_36829_60606	F3_S19_contig_237|provirus_36829_60606,F4_S20_contig_9276|provirus_36830_60607,F5_S21_contig_4427|provirus_36830_60607,F6_S22_contig_13523|provirus_98_23875,F7_S23_contig_2465|provirus_36830_60607,F8_S24_contig_10300|provirus_98_23875,M3_S27_contig_4703|provirus_36829_60606,M2_S26_contig_33121,M1_S25_contig_19914
GP4_S29_contig_237	GP4_S29_contig_237,GP3_S28_contig_3258,F3_S19_contig_14478,F4_S20_contig_11719,F5_S21_contig_5047,F6_S22_contig_13020,F7_S23_contig_12378,F8_S24_contig_14671,GP5_S30_contig_2920|provirus_22360_34539
F3_S19_contig_14469	F3_S19_contig_14469,F8_S24_contig_8763,F7_S23_contig_4197,F5_S21_contig_8532,F6_S22_contig_1771,F4_S20_contig_11315,GP4_S29_contig_2567,GP3_S28_contig_4760,GP3_S28_contig_5293
F3_S19_contig_304|provirus_96642_152318	F3_S19_contig_304|provirus_96642_152318,M3_S27_contig_24486|provirus_114286_169962,F5_S21_contig_13250|provirus_146506_199571,M2_S26_contig_8369|provirus_180981_234046,M1_S25_contig_22501|provirus_180981_233242,F4_S20_contig_830|provirus_56531_104474,F7_S23_contig_12396,F6_S22_contig_6240,F8_S24_contig_1498|provirus_2_16475
F3_S19_contig_14260	F3_S19_contig_14260,F4_S20_contig_14482,F5_S21_contig_14536,F6_S22_contig_13546,F7_S23_contig_710,F8_S24_contig_14877,GP3_S28_contig_5304,GP5_S30_contig_3163,GP4_S29_contig_2955
F7_S23_contig_15429	F7_S23_contig_15429,F5_S21_contig_14560,F4_S20_contig_7351,F6_S22_contig_2491,GP3_S28_contig_4659,F3_S19_contig_14218,F8_S24_contig_14582,GP4_S29_contig_4406,GP5_S30_contig_752
M3_S27_contig_8979	M3_S27_contig_8979,M2_S26_contig_1902,M1_S25_contig_3416|provirus_3532_39437,F8_S24_contig_7041,F5_S21_contig_5204,F3_S19_contig_14197,F6_S22_contig_8017,F7_S23_contig_4942,F4_S20_contig_5449
M1_S25_contig_19664|provirus_83145_137182	M1_S25_contig_19664|provirus_83145_137182,M2_S26_contig_9268|provirus_107230_158991,F3_S19_contig_701|provirus_107230_158246,F4_S20_contig_8170|provirus_107230_158246,F5_S21_contig_3721|provirus_107230_158246,F7_S23_contig_3140|provirus_107230_158246,F8_S24_contig_3329|provirus_46017_97033,M3_S27_contig_5676|provirus_77947_128963,F6_S22_contig_3647|provirus_107230_151665
GP4_S29_contig_3177	GP4_S29_contig_3177,F4_S20_contig_475,F5_S21_contig_2717,GP3_S28_contig_229,F8_S24_contig_7000,F7_S23_contig_2378,F6_S22_contig_6594,GP5_S30_contig_1261,F3_S19_contig_1425
F6_S22_contig_5786|provirus_57689_107408	F6_S22_contig_5786|provirus_57689_107408,F3_S19_contig_1190|provirus_35775_82933,F5_S21_contig_3086|provirus_35707_82865,F7_S23_contig_3840|provirus_35704_82862,F8_S24_contig_15352|provirus_212337_259495,M1_S25_contig_28274|provirus_35704_82862,M2_S26_contig_6814|provirus_35704_82862,M3_S27_contig_11057|provirus_35704_82862,F4_S20_contig_8614|provirus_10392_43217
F7_S23_contig_859	F7_S23_contig_859,F4_S20_contig_8549,F8_S24_contig_13078,F6_S22_contig_4613,GP3_S28_contig_4100,F5_S21_contig_12061|provirus_13926_54711,GP5_S30_contig_2305,F3_S19_contig_13525,GP4_S29_contig_3371
