seq_name	length	topology	coordinates	n_genes	genetic_code	virus_score	fdr	n_hallmarks	marker_enrichment	taxonomy
GP4_S29_contig_249	6337	DTR	NA	6	11	0.9992	0.0008	1	6.3079	Viruses;Monodnaviria;Sangervirae;Phixviricota;Malgrandaviricetes;Petitvirales;Microviridae
GP4_S29_contig_3714	5293	No terminal repeats	NA	11	11	0.9992	0.0008	0	12.7699	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP4_S29_contig_3327	4965	ITR	NA	5	11	0.9992	0.0008	1	7.5314	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP4_S29_contig_1863	9365	No terminal repeats	NA	7	11	0.9992	0.0008	0	11.8096	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP4_S29_contig_2137	4887	ITR	NA	9	11	0.9992	0.0008	1	8.1101	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP4_S29_contig_2787	6716	No terminal repeats	NA	7	11	0.9992	0.0008	0	9.9417	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP4_S29_contig_2412	5392	DTR	NA	9	11	0.9992	0.0008	3	11.0629	Viruses;Monodnaviria;Sangervirae;Phixviricota;Malgrandaviricetes;Petitvirales;Microviridae
GP4_S29_contig_450	1985	No terminal repeats	NA	4	11	0.9992	0.0008	2	6.3567	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP4_S29_contig_613	20741	No terminal repeats	NA	36	11	0.9992	0.0008	4	57.7155	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP4_S29_contig_82	4229	No terminal repeats	NA	6	11	0.9992	0.0008	0	8.7744	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Herelleviridae
GP4_S29_contig_3662	16608	No terminal repeats	NA	18	11	0.9992	0.0008	1	25.9726	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP4_S29_contig_3734	5112	No terminal repeats	NA	12	11	0.9992	0.0008	0	12.5695	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP4_S29_contig_4032	37683	DTR	NA	53	11	0.9992	0.0008	10	69.0786	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP4_S29_contig_1947	11065	No terminal repeats	NA	14	11	0.9992	0.0008	0	21.0787	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP4_S29_contig_4047	4582	No terminal repeats	NA	6	11	0.9991	0.0008	1	9.7652	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP4_S29_contig_1732	45683	No terminal repeats	NA	63	11	0.9991	0.0008	12	73.5939	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP4_S29_contig_716	2720	No terminal repeats	NA	5	11	0.9991	0.0008	0	6.6587	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP4_S29_contig_4251	11542	No terminal repeats	NA	26	11	0.9991	0.0008	1	19.0666	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP4_S29_contig_1610	2829	No terminal repeats	NA	3	11	0.9991	0.0008	1	5.1548	Viruses;Monodnaviria;Sangervirae;Phixviricota;Malgrandaviricetes;Petitvirales;Microviridae
GP4_S29_contig_2100	5036	No terminal repeats	NA	7	11	0.9991	0.0008	1	11.2505	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP4_S29_contig_3213	2839	No terminal repeats	NA	6	11	0.9991	0.0008	1	8.5914	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP4_S29_contig_2159	57734	No terminal repeats	NA	87	11	0.9991	0.0008	8	127.2284	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP4_S29_contig_449	5467	No terminal repeats	NA	5	11	0.9991	0.0008	1	6.8618	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP4_S29_contig_156	28183	No terminal repeats	NA	42	11	0.9991	0.0008	8	38.7029	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP4_S29_contig_1412	41745	DTR	NA	70	11	0.9991	0.0008	10	89.2782	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP4_S29_contig_3591	5001	No terminal repeats	NA	5	11	0.9991	0.0008	4	5.6863	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP4_S29_contig_1520	6622	No terminal repeats	NA	8	11	0.9991	0.0008	0	10.9097	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP4_S29_contig_904	17129	No terminal repeats	NA	26	11	0.9991	0.0008	8	37.9712	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP4_S29_contig_3472	9194	No terminal repeats	NA	12	11	0.9991	0.0008	2	16.2692	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP4_S29_contig_607	12246	ITR	NA	18	11	0.9991	0.0008	3	18.4656	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP4_S29_contig_4072	3750	No terminal repeats	NA	10	11	0.9991	0.0008	0	9.6181	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP4_S29_contig_2290	45076	DTR	NA	69	11	0.9991	0.0008	9	79.8271	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP4_S29_contig_3177	49679	DTR	NA	62	11	0.9991	0.0008	4	78.9217	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP4_S29_contig_729	14421	No terminal repeats	NA	19	11	0.9991	0.0008	2	22.6642	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP4_S29_contig_2468	2318	DTR	NA	3	11	0.9991	0.0008	2	5.1548	Viruses;Monodnaviria;Shotokuvirae;Cressdnaviricota;Repensiviricetes;Geplafuvirales;Genomoviridae
GP4_S29_contig_3274	5256	No terminal repeats	NA	11	11	0.9991	0.0008	3	9.8519	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP4_S29_contig_2401	4167	No terminal repeats	NA	6	11	0.9991	0.0008	1	8.1057	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP4_S29_contig_2602	4351	No terminal repeats	NA	5	11	0.9991	0.0008	0	7.2274	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP4_S29_contig_377	37703	No terminal repeats	NA	58	11	0.9991	0.0008	13	56.4482	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP4_S29_contig_941	4169	No terminal repeats	NA	8	11	0.9991	0.0008	1	7.2871	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP4_S29_contig_2774	31290	No terminal repeats	NA	48	11	0.9991	0.0008	12	62.5706	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP4_S29_contig_2474	5501	No terminal repeats	NA	11	11	0.9991	0.0008	0	11.3881	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP4_S29_contig_4217	43379	No terminal repeats	NA	67	11	0.9991	0.0008	8	69.1317	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP4_S29_contig_4216|provirus_1_51411	51411	Provirus	1-51411	72	11	0.9991	0.0008	10	73.8213	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP4_S29_contig_3801	4829	No terminal repeats	NA	11	11	0.9991	0.0008	3	12.9603	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP4_S29_contig_2982	3997	No terminal repeats	NA	8	11	0.9991	0.0008	0	9.6403	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP4_S29_contig_742	1711	No terminal repeats	NA	3	11	0.9990	0.0008	1	4.8460	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP4_S29_contig_936	2353	No terminal repeats	NA	1	11	0.9990	0.0008	1	1.5498	Viruses;Monodnaviria;Sangervirae;Phixviricota;Malgrandaviricetes;Petitvirales;Microviridae
GP4_S29_contig_1299	10700	No terminal repeats	NA	19	11	0.9990	0.0008	2	18.7654	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP4_S29_contig_934	15480	No terminal repeats	NA	24	11	0.9990	0.0008	3	35.2722	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP4_S29_contig_825	9441	No terminal repeats	NA	11	11	0.9990	0.0008	5	12.9591	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP4_S29_contig_4204	6867	No terminal repeats	NA	11	11	0.9990	0.0008	6	14.4927	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP4_S29_contig_3504	5354	No terminal repeats	NA	7	11	0.9990	0.0008	2	8.5914	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP4_S29_contig_1099	28999	No terminal repeats	NA	39	11	0.9990	0.0008	12	61.0595	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP4_S29_contig_468	1448	No terminal repeats	NA	1	11	0.9990	0.0009	1	1.5240	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP4_S29_contig_2394	3517	No terminal repeats	NA	3	11	0.9990	0.0009	2	4.5535	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP4_S29_contig_628	34334	DTR	NA	46	11	0.9990	0.0009	10	50.7460	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP4_S29_contig_3415	14977	No terminal repeats	NA	20	11	0.9990	0.0009	10	27.7168	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP4_S29_contig_4408	4947	No terminal repeats	NA	10	11	0.9990	0.0009	2	6.7083	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP4_S29_contig_1533	40697	DTR	NA	62	11	0.9990	0.0009	14	68.3957	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP4_S29_contig_4258	5917	No terminal repeats	NA	9	11	0.9990	0.0009	1	12.3727	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP4_S29_contig_398	1086	No terminal repeats	NA	1	11	0.9990	0.0009	1	1.5498	Viruses;Monodnaviria;Sangervirae;Phixviricota;Malgrandaviricetes;Petitvirales;Microviridae
GP4_S29_contig_1207	3006	No terminal repeats	NA	5	11	0.9990	0.0009	1	8.3731	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP4_S29_contig_3649	125472	DTR	NA	157	11	0.9990	0.0009	9	118.9717	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP4_S29_contig_830	24799	No terminal repeats	NA	36	11	0.9990	0.0009	8	56.0154	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP4_S29_contig_2567	31139	No terminal repeats	NA	43	11	0.9989	0.0009	4	37.9618	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP4_S29_contig_2700	2430	No terminal repeats	NA	6	11	0.9989	0.0009	2	6.8731	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP4_S29_contig_3492	7234	No terminal repeats	NA	14	11	0.9989	0.0009	1	11.6053	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP4_S29_contig_4353	42821	DTR	NA	47	11	0.9989	0.0009	6	47.5104	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP4_S29_contig_3392	2552	No terminal repeats	NA	7	11	0.9989	0.0009	1	6.0298	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP4_S29_contig_605	21806	No terminal repeats	NA	27	11	0.9989	0.0009	2	26.1260	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP4_S29_contig_665	45014	No terminal repeats	NA	79	11	0.9989	0.0009	7	68.4960	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP4_S29_contig_150	40243	DTR	NA	45	11	0.9989	0.0009	6	52.3373	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP4_S29_contig_653	4925	No terminal repeats	NA	6	11	0.9989	0.0009	1	9.5322	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP4_S29_contig_4387	54840	DTR	NA	93	11	0.9989	0.0009	10	92.9762	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP4_S29_contig_3371	40626	No terminal repeats	NA	66	11	0.9989	0.0009	10	62.6205	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP4_S29_contig_1049	23019	No terminal repeats	NA	32	11	0.9989	0.0009	9	42.3035	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP4_S29_contig_1736	1490	No terminal repeats	NA	4	11	0.9989	0.0009	3	6.8731	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP4_S29_contig_861	5119	No terminal repeats	NA	9	11	0.9989	0.0009	2	10.7800	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP4_S29_contig_1805	15718	No terminal repeats	NA	6	11	0.9989	0.0009	0	10.0607	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP4_S29_contig_1201	28724	No terminal repeats	NA	33	11	0.9989	0.0009	8	45.9167	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP4_S29_contig_3425	4963	No terminal repeats	NA	8	11	0.9989	0.0009	2	9.7805	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP4_S29_contig_1652	3205	No terminal repeats	NA	3	11	0.9989	0.0009	0	4.8370	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP4_S29_contig_2416	2819	ITR	NA	5	11	0.9989	0.0009	2	4.4591	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP4_S29_contig_2930	6440	No terminal repeats	NA	15	11	0.9988	0.0009	0	16.4914	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP4_S29_contig_3815	8744	No terminal repeats	NA	14	11	0.9988	0.0009	2	15.8323	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP4_S29_contig_1045	1059	No terminal repeats	NA	3	11	0.9988	0.0009	1	5.1522	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP4_S29_contig_3423	11775	No terminal repeats	NA	21	11	0.9988	0.0009	3	22.6968	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP4_S29_contig_2121	4698	No terminal repeats	NA	5	11	0.9988	0.0009	1	5.1307	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP4_S29_contig_4115	10189	No terminal repeats	NA	18	11	0.9988	0.0009	7	26.4473	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP4_S29_contig_1055	1549	No terminal repeats	NA	3	11	0.9988	0.0009	1	5.0637	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP4_S29_contig_3021	32567	No terminal repeats	NA	47	11	0.9988	0.0009	6	41.8864	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP4_S29_contig_235	12793	ITR	NA	16	11	0.9988	0.0009	3	17.1688	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP4_S29_contig_2949	1542	No terminal repeats	NA	1	11	0.9988	0.0009	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP4_S29_contig_747	73180	No terminal repeats	NA	106	11	0.9988	0.0009	7	113.9962	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP4_S29_contig_1747	4721	No terminal repeats	NA	7	11	0.9988	0.0009	5	10.7323	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP4_S29_contig_1396	16413	No terminal repeats	NA	20	11	0.9988	0.0009	3	23.5399	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP4_S29_contig_1391	1403	No terminal repeats	NA	3	11	0.9988	0.0009	1	4.9082	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP4_S29_contig_864|provirus_16296_61692	45397	Provirus	16296-61692	50	11	0.9987	0.0009	2	51.1188	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP4_S29_contig_448|provirus_221_53012	52792	Provirus	221-53012	55	11	0.9987	0.0009	7	66.7538	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP4_S29_contig_471	43134	DTR	NA	68	11	0.9987	0.0009	9	68.5647	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP4_S29_contig_2984	18013	No terminal repeats	NA	27	11	0.9987	0.0009	2	23.5204	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP4_S29_contig_362	2876	No terminal repeats	NA	7	11	0.9987	0.0010	1	6.2182	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP4_S29_contig_802	2815	No terminal repeats	NA	4	11	0.9987	0.0010	1	5.1548	Viruses;Monodnaviria;Sangervirae;Phixviricota;Malgrandaviricetes;Petitvirales;Microviridae
GP4_S29_contig_2371	11904	No terminal repeats	NA	14	11	0.9987	0.0010	4	14.5303	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP4_S29_contig_2301	1573	No terminal repeats	NA	3	11	0.9987	0.0010	1	4.8702	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP4_S29_contig_4406	40868	DTR	NA	62	11	0.9987	0.0010	6	41.8568	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP4_S29_contig_316	5969	No terminal repeats	NA	11	11	0.9987	0.0010	1	7.4972	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP4_S29_contig_2186	65412	No terminal repeats	NA	88	11	0.9987	0.0010	17	94.4808	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP4_S29_contig_3990	2365	No terminal repeats	NA	3	11	0.9987	0.0010	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP4_S29_contig_4439	6515	No terminal repeats	NA	9	11	0.9987	0.0010	0	15.2501	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP4_S29_contig_477	20414	No terminal repeats	NA	19	11	0.9987	0.0010	2	26.6424	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP4_S29_contig_1869	1995	No terminal repeats	NA	4	11	0.9987	0.0010	1	5.1525	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP4_S29_contig_1093	3167	No terminal repeats	NA	6	11	0.9987	0.0010	2	4.5643	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP4_S29_contig_2635	1815	No terminal repeats	NA	3	11	0.9987	0.0010	2	4.4721	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP4_S29_contig_1894	2684	No terminal repeats	NA	7	11	0.9986	0.0010	0	3.4334	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales
GP4_S29_contig_1180	1954	No terminal repeats	NA	5	11	0.9986	0.0010	1	8.1832	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP4_S29_contig_385	3302	No terminal repeats	NA	8	11	0.9986	0.0010	0	7.3306	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP4_S29_contig_875	1282	No terminal repeats	NA	3	11	0.9986	0.0010	1	4.8315	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP4_S29_contig_3251	10940	No terminal repeats	NA	4	11	0.9986	0.0010	1	5.1479	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP4_S29_contig_4434	56826	DTR	NA	84	11	0.9986	0.0010	8	67.0077	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP4_S29_contig_929	1612	No terminal repeats	NA	2	11	0.9986	0.0010	2	3.4366	Viruses;Monodnaviria;Shotokuvirae;Cossaviricota;Papovaviricetes;Zurhausenvirales;Papillomaviridae
GP4_S29_contig_1726	10513	No terminal repeats	NA	17	11	0.9985	0.0010	1	11.5617	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP4_S29_contig_76	1514	No terminal repeats	NA	2	11	0.9985	0.0010	2	2.8805	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP4_S29_contig_2542	37835	No terminal repeats	NA	58	11	0.9985	0.0010	6	54.4910	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP4_S29_contig_332	30824	No terminal repeats	NA	55	11	0.9985	0.0010	7	48.8230	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP4_S29_contig_2835	3898	No terminal repeats	NA	8	11	0.9984	0.0010	1	10.3047	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GP4_S29_contig_2760	13799	No terminal repeats	NA	18	11	0.9984	0.0010	3	14.4982	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
