seq_name	length	topology	coordinates	n_genes	genetic_code	virus_score	fdr	n_hallmarks	marker_enrichment	taxonomy
F5_S21_contig_10853	25179	No terminal repeats	NA	39	11	0.9990	0.0010	7	48.5411	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F5_S21_contig_2663	20484	No terminal repeats	NA	33	11	0.9990	0.0010	3	29.3330	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F5_S21_contig_14577	57160	DTR	NA	78	11	0.9990	0.0010	13	73.4949	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F5_S21_contig_10097	1945	No terminal repeats	NA	5	11	0.9990	0.0010	3	6.8597	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F5_S21_contig_6850	17481	No terminal repeats	NA	22	11	0.9990	0.0010	1	31.2829	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F5_S21_contig_1778	7848	No terminal repeats	NA	12	11	0.9990	0.0010	3	14.0314	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F5_S21_contig_5955	12067	No terminal repeats	NA	25	11	0.9990	0.0010	2	38.7239	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F5_S21_contig_3983	38883	DTR	NA	52	11	0.9990	0.0010	8	53.4328	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F5_S21_contig_6831|provirus_31745_81660	49916	Provirus	31745-81660	73	11	0.9990	0.0010	10	79.9082	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F5_S21_contig_6096	3763	No terminal repeats	NA	4	11	0.9990	0.0010	2	5.7975	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F5_S21_contig_3137	11065	No terminal repeats	NA	14	11	0.9990	0.0010	0	21.0787	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F5_S21_contig_9586	2603	No terminal repeats	NA	4	11	0.9990	0.0010	0	5.0271	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F5_S21_contig_6024	45324	No terminal repeats	NA	65	11	0.9990	0.0010	12	77.0304	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F5_S21_contig_2205	19019	No terminal repeats	NA	30	11	0.9990	0.0010	5	33.5882	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F5_S21_contig_1986	21711	No terminal repeats	NA	31	11	0.9990	0.0010	9	36.0651	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F5_S21_contig_8662	40779	No terminal repeats	NA	60	11	0.9990	0.0010	15	59.1617	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F5_S21_contig_3869	5016	No terminal repeats	NA	7	11	0.9990	0.0010	1	11.2505	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F5_S21_contig_3150|provirus_47329_90805	43477	Provirus	47329-90805	63	11	0.9990	0.0010	14	79.2577	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F5_S21_contig_6301	3158	No terminal repeats	NA	4	11	0.9990	0.0010	2	6.2394	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F5_S21_contig_14559	40953	DTR	NA	67	11	0.9990	0.0010	9	74.1390	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F5_S21_contig_5570	37179	No terminal repeats	NA	53	11	0.9990	0.0010	11	62.5748	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F5_S21_contig_12104	3732	No terminal repeats	NA	6	11	0.9990	0.0010	3	6.1086	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F5_S21_contig_6155	25433	No terminal repeats	NA	32	11	0.9990	0.0010	12	49.8178	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F5_S21_contig_12359	10833	No terminal repeats	NA	20	11	0.9990	0.0010	1	22.0633	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F5_S21_contig_3056	6622	No terminal repeats	NA	8	11	0.9990	0.0010	0	10.9097	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F5_S21_contig_11976	3166	No terminal repeats	NA	4	11	0.9990	0.0010	1	6.6541	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F5_S21_contig_2282	12246	ITR	NA	18	11	0.9990	0.0010	3	18.4656	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F5_S21_contig_1850|provirus_20760_27287	6528	Provirus	20760-27287	7	11	0.9989	0.0010	2	9.1914	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F5_S21_contig_12422	62557	DTR	NA	91	11	0.9989	0.0010	9	134.7598	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F5_S21_contig_10685	5066	No terminal repeats	NA	6	11	0.9989	0.0010	1	7.9562	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F5_S21_contig_1902	45076	DTR	NA	69	11	0.9989	0.0010	9	78.5924	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F5_S21_contig_14447	40243	DTR	NA	45	11	0.9989	0.0010	6	52.3373	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F5_S21_contig_3520	30634	No terminal repeats	NA	42	11	0.9989	0.0010	11	39.0917	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F5_S21_contig_10529	4767	No terminal repeats	NA	7	11	0.9989	0.0010	4	8.7015	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F5_S21_contig_10217	6585	No terminal repeats	NA	12	11	0.9989	0.0010	4	11.8418	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F5_S21_contig_1563	2740	No terminal repeats	NA	4	11	0.9989	0.0010	1	6.6548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F5_S21_contig_4420	27189	No terminal repeats	NA	35	11	0.9989	0.0010	11	46.0002	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F5_S21_contig_9165	4738	No terminal repeats	NA	7	11	0.9989	0.0010	0	6.7265	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F5_S21_contig_7228	5654	No terminal repeats	NA	11	11	0.9989	0.0010	3	8.0516	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F5_S21_contig_12046	3156	No terminal repeats	NA	9	11	0.9989	0.0010	2	11.2016	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F5_S21_contig_1408	34237	No terminal repeats	NA	48	11	0.9989	0.0010	9	59.6387	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F5_S21_contig_3232	9273	No terminal repeats	NA	16	11	0.9989	0.0010	0	14.7706	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F5_S21_contig_6009	3644	No terminal repeats	NA	8	11	0.9989	0.0010	0	10.0652	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F5_S21_contig_8698	39767	No terminal repeats	NA	50	11	0.9989	0.0010	11	62.2922	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F5_S21_contig_11770	7506	No terminal repeats	NA	10	11	0.9989	0.0010	1	10.2662	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F5_S21_contig_1547	3232	No terminal repeats	NA	6	11	0.9989	0.0010	0	8.3615	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F5_S21_contig_8927	17152	No terminal repeats	NA	17	11	0.9989	0.0010	7	22.1142	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F5_S21_contig_2933	35026	No terminal repeats	NA	49	11	0.9989	0.0010	14	69.0214	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F5_S21_contig_8799	7235	No terminal repeats	NA	10	11	0.9989	0.0010	4	14.9029	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F5_S21_contig_782	10332	No terminal repeats	NA	14	11	0.9989	0.0010	7	21.2391	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F5_S21_contig_1405	48359	No terminal repeats	NA	71	11	0.9989	0.0010	15	71.1757	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F5_S21_contig_410	5872	No terminal repeats	NA	7	11	0.9989	0.0010	4	7.8665	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F5_S21_contig_14398	10700	No terminal repeats	NA	19	11	0.9989	0.0010	2	18.7654	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F5_S21_contig_8105	12248	No terminal repeats	NA	16	11	0.9989	0.0010	3	22.1642	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F5_S21_contig_12578	3310	No terminal repeats	NA	4	11	0.9989	0.0010	1	5.6907	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F5_S21_contig_10629	5742	No terminal repeats	NA	9	11	0.9989	0.0010	2	9.5115	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F5_S21_contig_7214	3982	No terminal repeats	NA	12	11	0.9989	0.0010	0	8.9944	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F5_S21_contig_3988	2442	No terminal repeats	NA	5	11	0.9989	0.0010	1	7.8525	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F5_S21_contig_5640	4597	No terminal repeats	NA	5	11	0.9989	0.0010	3	5.9792	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F5_S21_contig_14217	2731	No terminal repeats	NA	3	11	0.9989	0.0010	2	4.2440	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F5_S21_contig_8583	3638	No terminal repeats	NA	9	11	0.9989	0.0010	0	11.3105	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F5_S21_contig_14346	4580	No terminal repeats	NA	4	11	0.9989	0.0010	2	6.5252	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F5_S21_contig_8289	5226	No terminal repeats	NA	9	11	0.9989	0.0010	1	7.9274	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F5_S21_contig_1652	5044	No terminal repeats	NA	7	11	0.9989	0.0010	2	8.5914	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F5_S21_contig_539	3075	No terminal repeats	NA	7	11	0.9989	0.0010	1	10.0764	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F5_S21_contig_11654	2581	No terminal repeats	NA	4	11	0.9989	0.0010	0	6.0672	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F5_S21_contig_2288	17963	No terminal repeats	NA	22	11	0.9989	0.0010	4	27.7569	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F5_S21_contig_14572	43290	DTR	NA	57	11	0.9989	0.0010	11	69.6983	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F5_S21_contig_9188	3251	No terminal repeats	NA	3	11	0.9989	0.0010	1	4.3129	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F5_S21_contig_3164|provirus_3_4974	4972	Provirus	3-4974	6	11	0.9989	0.0010	0	9.1787	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F5_S21_contig_3045	32572	No terminal repeats	NA	49	11	0.9989	0.0010	12	64.0438	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F5_S21_contig_11441	1929	No terminal repeats	NA	5	11	0.9989	0.0010	2	8.5503	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F5_S21_contig_11486	10241	No terminal repeats	NA	16	11	0.9989	0.0010	3	16.9165	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F5_S21_contig_2539	61807	No terminal repeats	NA	84	11	0.9989	0.0010	8	86.2326	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F5_S21_contig_8110	5213	No terminal repeats	NA	8	11	0.9989	0.0010	1	13.2366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F5_S21_contig_3360	125472	DTR	NA	157	11	0.9989	0.0010	9	118.9717	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F5_S21_contig_13767	5917	No terminal repeats	NA	9	11	0.9989	0.0010	1	12.3727	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F5_S21_contig_2806	5676	No terminal repeats	NA	14	11	0.9989	0.0010	0	10.2910	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F5_S21_contig_14549	54337	DTR	NA	91	11	0.9989	0.0010	9	75.8116	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F5_S21_contig_7743	37028	No terminal repeats	NA	55	11	0.9989	0.0010	20	62.9416	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F5_S21_contig_11847	4167	No terminal repeats	NA	7	11	0.9989	0.0010	2	10.0561	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F5_S21_contig_14417	2580	No terminal repeats	NA	5	11	0.9989	0.0010	2	8.0208	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F5_S21_contig_6412	9285	No terminal repeats	NA	7	11	0.9989	0.0010	0	11.8096	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F5_S21_contig_9103	3850	No terminal repeats	NA	5	11	0.9989	0.0010	2	7.6034	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F5_S21_contig_14031	41192	No terminal repeats	NA	64	11	0.9989	0.0010	8	56.9675	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F5_S21_contig_13219	10049	No terminal repeats	NA	14	11	0.9989	0.0010	6	19.4565	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F5_S21_contig_3884	6911	No terminal repeats	NA	9	11	0.9988	0.0010	4	13.5519	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F5_S21_contig_3958	2947	No terminal repeats	NA	3	11	0.9988	0.0010	2	4.1934	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F5_S21_contig_111	2233	No terminal repeats	NA	5	11	0.9988	0.0010	2	6.6565	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F5_S21_contig_5249	34334	DTR	NA	45	11	0.9988	0.0010	10	50.7460	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F5_S21_contig_1034	4717	No terminal repeats	NA	8	11	0.9988	0.0010	2	10.1943	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F5_S21_contig_3128	11686	No terminal repeats	NA	22	11	0.9988	0.0010	0	13.4925	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
