seq_name	length	topology	coordinates	n_genes	genetic_code	virus_score	fdr	n_hallmarks	marker_enrichment	taxonomy
J1_S17_contig_67736	5532	No terminal repeats	NA	5	11	0.9998	0.0002	3	8.5865	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
J1_S17_contig_32405	3415	No terminal repeats	NA	4	11	0.9998	0.0002	0	6.8536	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
J1_S17_contig_91723	12721	No terminal repeats	NA	15	11	0.9998	0.0002	6	21.6137	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
J1_S17_contig_11824	4306	No terminal repeats	NA	6	11	0.9998	0.0002	2	9.9144	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Herelleviridae
J1_S17_contig_120157	4635	No terminal repeats	NA	6	11	0.9998	0.0002	0	9.3972	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
J1_S17_contig_22991	11731	No terminal repeats	NA	9	11	0.9998	0.0002	6	14.2985	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
J1_S17_contig_56096	7168	No terminal repeats	NA	10	11	0.9998	0.0002	5	13.9839	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
J1_S17_contig_70273	5967	No terminal repeats	NA	5	11	0.9998	0.0002	3	8.1201	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
J1_S17_contig_25593	6462	No terminal repeats	NA	6	11	0.9998	0.0002	1	9.7126	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
J1_S17_contig_90727	6439	No terminal repeats	NA	10	11	0.9998	0.0002	1	13.0035	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
J1_S17_contig_35203	7311	No terminal repeats	NA	6	11	0.9998	0.0002	0	9.0415	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
J1_S17_contig_26448	14376	No terminal repeats	NA	19	11	0.9998	0.0002	12	26.4655	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
J1_S17_contig_39836	3883	No terminal repeats	NA	4	11	0.9998	0.0002	1	6.8731	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
J1_S17_contig_52850	6882	No terminal repeats	NA	3	11	0.9998	0.0002	1	4.5733	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
J1_S17_contig_111069	22695	No terminal repeats	NA	26	11	0.9998	0.0002	5	30.0046	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
J1_S17_contig_39953	6860	No terminal repeats	NA	11	11	0.9998	0.0002	1	13.0934	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
J1_S17_contig_35546	25814	No terminal repeats	NA	25	11	0.9998	0.0002	3	38.1142	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
J1_S17_contig_31473	3423	No terminal repeats	NA	6	11	0.9998	0.0002	3	9.8410	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
J1_S17_contig_47072	4621	No terminal repeats	NA	7	11	0.9998	0.0002	4	10.9923	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
J1_S17_contig_31277	6031	No terminal repeats	NA	4	11	0.9998	0.0002	2	6.6298	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
J1_S17_contig_84930	4947	No terminal repeats	NA	9	11	0.9998	0.0002	2	13.5288	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
J1_S17_contig_77719	5962	No terminal repeats	NA	9	11	0.9998	0.0002	7	12.7753	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
J1_S17_contig_18819	6044	No terminal repeats	NA	6	11	0.9998	0.0002	5	9.4942	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
J1_S17_contig_41318	4803	No terminal repeats	NA	9	11	0.9998	0.0002	3	13.1547	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
J1_S17_contig_18900	11012	No terminal repeats	NA	9	11	0.9998	0.0002	2	13.3243	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
J1_S17_contig_116821	15968	No terminal repeats	NA	16	11	0.9998	0.0002	9	21.4510	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
J1_S17_contig_116533	7491	No terminal repeats	NA	7	11	0.9998	0.0002	2	8.8984	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
J1_S17_contig_108186	7892	No terminal repeats	NA	12	11	0.9998	0.0002	2	13.8306	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
J1_S17_contig_112536	11562	No terminal repeats	NA	17	11	0.9998	0.0002	5	19.7869	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
J1_S17_contig_98871	3121	No terminal repeats	NA	9	11	0.9998	0.0002	0	13.7342	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
J1_S17_contig_120482	4614	No terminal repeats	NA	5	11	0.9998	0.0002	1	8.1139	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
J1_S17_contig_59243	17606	No terminal repeats	NA	18	11	0.9998	0.0002	5	26.6129	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Herelleviridae
J1_S17_contig_47728	4785	No terminal repeats	NA	9	11	0.9998	0.0002	7	11.6166	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
J1_S17_contig_75485	11218	No terminal repeats	NA	8	11	0.9998	0.0002	0	12.2205	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Herelleviridae
J1_S17_contig_56413	6438	No terminal repeats	NA	7	11	0.9998	0.0002	1	9.7462	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Schitoviridae
J1_S17_contig_127500	4587	No terminal repeats	NA	8	11	0.9998	0.0002	1	9.8824	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
J1_S17_contig_39843	14259	No terminal repeats	NA	12	11	0.9998	0.0002	0	14.0985	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
J1_S17_contig_60929	4715	No terminal repeats	NA	8	11	0.9998	0.0002	1	12.8533	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
J1_S17_contig_116040	6272	No terminal repeats	NA	9	11	0.9998	0.0002	7	12.5614	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
J1_S17_contig_97686	5729	No terminal repeats	NA	6	11	0.9998	0.0002	2	8.5853	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
J1_S17_contig_4184	6868	No terminal repeats	NA	8	11	0.9998	0.0002	2	11.6140	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
J1_S17_contig_125479	12124	No terminal repeats	NA	18	11	0.9998	0.0002	7	30.1049	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
J1_S17_contig_82977	8323	No terminal repeats	NA	8	11	0.9998	0.0002	2	12.5624	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
J1_S17_contig_71834	3266	No terminal repeats	NA	6	11	0.9998	0.0002	1	9.8329	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
J1_S17_contig_10035	13333	No terminal repeats	NA	16	11	0.9998	0.0002	5	19.2376	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
J1_S17_contig_106153	6316	No terminal repeats	NA	7	11	0.9998	0.0002	1	11.1032	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
J1_S17_contig_70402	55261	No terminal repeats	NA	42	11	0.9998	0.0002	4	56.6354	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
J1_S17_contig_29917	7916	No terminal repeats	NA	5	11	0.9998	0.0002	0	8.0605	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
J1_S17_contig_66407	3742	No terminal repeats	NA	5	11	0.9998	0.0002	1	6.8731	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
J1_S17_contig_15981	6485	No terminal repeats	NA	8	11	0.9998	0.0002	4	11.8190	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
J1_S17_contig_114549	7981	No terminal repeats	NA	9	11	0.9998	0.0002	2	10.0559	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
J1_S17_contig_61152	5591	No terminal repeats	NA	5	11	0.9998	0.0002	2	8.2186	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
J1_S17_contig_75327	7010	No terminal repeats	NA	10	11	0.9998	0.0002	2	13.7240	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
J1_S17_contig_108925	31481	No terminal repeats	NA	29	11	0.9998	0.0002	9	36.7387	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
J1_S17_contig_43267	20395	No terminal repeats	NA	20	11	0.9998	0.0002	4	20.2123	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
J1_S17_contig_29889	6471	No terminal repeats	NA	8	11	0.9998	0.0002	1	11.7396	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
J1_S17_contig_9790	5783	No terminal repeats	NA	6	11	0.9998	0.0002	5	8.5914	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
J1_S17_contig_11776	11941	No terminal repeats	NA	12	11	0.9998	0.0002	2	16.3681	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Herelleviridae
J1_S17_contig_106992	2941	No terminal repeats	NA	6	11	0.9998	0.0002	0	10.1029	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
J1_S17_contig_23914	3635	No terminal repeats	NA	8	11	0.9998	0.0002	2	9.3448	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
J1_S17_contig_27005	6131	No terminal repeats	NA	7	11	0.9998	0.0002	4	11.3629	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
J1_S17_contig_69605	14163	No terminal repeats	NA	10	11	0.9998	0.0002	1	13.8160	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
J1_S17_contig_50151	3288	No terminal repeats	NA	5	11	0.9998	0.0002	1	8.5914	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Herelleviridae
J1_S17_contig_64624	5816	No terminal repeats	NA	10	11	0.9998	0.0002	7	14.3219	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
J1_S17_contig_126067	7194	No terminal repeats	NA	8	11	0.9998	0.0002	0	12.6375	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
J1_S17_contig_42479	5912	No terminal repeats	NA	6	11	0.9998	0.0002	2	8.3963	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
J1_S17_contig_99702	4694	No terminal repeats	NA	4	11	0.9998	0.0002	1	6.2475	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
J1_S17_contig_21363	7535	No terminal repeats	NA	8	11	0.9998	0.0002	3	10.5272	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
J1_S17_contig_107795	7711	No terminal repeats	NA	11	11	0.9998	0.0002	3	12.9635	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
J1_S17_contig_20849	4608	No terminal repeats	NA	7	11	0.9998	0.0002	3	9.8634	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
J1_S17_contig_108535	8217	No terminal repeats	NA	12	11	0.9998	0.0002	3	16.0266	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
J1_S17_contig_31764	2670	No terminal repeats	NA	6	11	0.9998	0.0002	1	8.4786	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Herelleviridae
J1_S17_contig_60084	4260	No terminal repeats	NA	6	11	0.9998	0.0002	1	9.9831	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
J1_S17_contig_9507	4347	No terminal repeats	NA	4	11	0.9998	0.0002	3	6.4302	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
J1_S17_contig_51040	19810	No terminal repeats	NA	25	11	0.9998	0.0002	3	25.7285	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
J1_S17_contig_50661	6014	No terminal repeats	NA	8	11	0.9998	0.0002	4	10.2782	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
J1_S17_contig_64973	6137	No terminal repeats	NA	7	11	0.9998	0.0002	3	9.7838	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
J1_S17_contig_44141	4668	No terminal repeats	NA	6	11	0.9998	0.0002	1	7.9425	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
J1_S17_contig_44126	3994	No terminal repeats	NA	4	11	0.9998	0.0002	1	6.4966	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
J1_S17_contig_112552	7534	No terminal repeats	NA	10	11	0.9998	0.0002	1	16.4521	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
J1_S17_contig_19644	11238	No terminal repeats	NA	16	11	0.9998	0.0002	7	24.7593	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
J1_S17_contig_17785	7060	No terminal repeats	NA	11	11	0.9998	0.0002	2	11.2133	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
J1_S17_contig_119416	6086	No terminal repeats	NA	10	11	0.9998	0.0002	0	9.8663	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
J1_S17_contig_109100	9979	No terminal repeats	NA	15	11	0.9998	0.0002	5	21.3028	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
J1_S17_contig_87533	18793	No terminal repeats	NA	7	11	0.9998	0.0002	1	9.2861	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
J1_S17_contig_53255	6526	No terminal repeats	NA	6	11	0.9998	0.0002	2	8.1962	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Herelleviridae
J1_S17_contig_45706	1416	No terminal repeats	NA	4	11	0.9998	0.0002	4	6.5877	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
J1_S17_contig_31136	4465	No terminal repeats	NA	5	11	0.9998	0.0002	0	6.6848	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
J1_S17_contig_109339	4152	No terminal repeats	NA	4	11	0.9998	0.0002	3	6.8731	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
J1_S17_contig_88004	12285	No terminal repeats	NA	11	11	0.9998	0.0002	1	12.0110	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
J1_S17_contig_52375	2446	No terminal repeats	NA	7	11	0.9998	0.0002	2	10.3068	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
J1_S17_contig_88237	2311	No terminal repeats	NA	4	11	0.9998	0.0002	1	6.6788	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
J1_S17_contig_25759	8735	No terminal repeats	NA	14	11	0.9998	0.0002	3	17.5038	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
J1_S17_contig_125280	6558	No terminal repeats	NA	12	11	0.9998	0.0002	0	14.2959	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
J1_S17_contig_101620	8120	No terminal repeats	NA	7	11	0.9998	0.0002	2	7.5154	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
J1_S17_contig_104710	4454	No terminal repeats	NA	7	11	0.9998	0.0002	3	10.3097	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
J1_S17_contig_125302	3296	No terminal repeats	NA	3	11	0.9998	0.0002	2	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
J1_S17_contig_35478	5177	No terminal repeats	NA	5	11	0.9998	0.0002	4	8.0045	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
J1_S17_contig_51191	3485	No terminal repeats	NA	7	11	0.9998	0.0002	1	11.0594	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
J1_S17_contig_2318	6535	No terminal repeats	NA	7	11	0.9998	0.0002	3	10.7219	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
J1_S17_contig_112483	7045	No terminal repeats	NA	10	11	0.9998	0.0002	1	9.8592	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
J1_S17_contig_88199	8321	No terminal repeats	NA	6	11	0.9998	0.0002	1	8.5834	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
J1_S17_contig_50772	6137	No terminal repeats	NA	11	11	0.9998	0.0002	0	14.5218	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
J1_S17_contig_961	10344	No terminal repeats	NA	6	11	0.9998	0.0002	4	9.5903	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
J1_S17_contig_72525	7211	No terminal repeats	NA	10	11	0.9998	0.0002	4	15.4645	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
J1_S17_contig_122317	10392	No terminal repeats	NA	19	11	0.9998	0.0002	1	19.4165	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
J1_S17_contig_81801	4456	No terminal repeats	NA	4	11	0.9998	0.0002	1	6.6377	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Herelleviridae
J1_S17_contig_100065	3889	No terminal repeats	NA	4	11	0.9998	0.0002	1	6.4253	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Autographiviridae
J1_S17_contig_28901	3193	No terminal repeats	NA	3	11	0.9998	0.0002	2	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
J1_S17_contig_104923	11781	No terminal repeats	NA	19	11	0.9998	0.0002	6	25.0072	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
J1_S17_contig_59115	4707	No terminal repeats	NA	6	11	0.9998	0.0002	1	9.4186	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
J1_S17_contig_6689	3625	No terminal repeats	NA	4	11	0.9998	0.0002	1	6.6448	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
J1_S17_contig_55362	5900	No terminal repeats	NA	5	11	0.9998	0.0002	3	8.2491	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
J1_S17_contig_80395	7493	No terminal repeats	NA	11	11	0.9998	0.0002	5	17.8862	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
J1_S17_contig_48734	2347	No terminal repeats	NA	5	11	0.9998	0.0002	4	8.5914	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
J1_S17_contig_96935	5475	No terminal repeats	NA	7	11	0.9998	0.0002	3	9.5286	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
J1_S17_contig_45005	5075	No terminal repeats	NA	5	11	0.9998	0.0002	1	6.8731	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
