seq_name	length	topology	coordinates	n_genes	genetic_code	virus_score	fdr	n_hallmarks	marker_enrichment	taxonomy
M1_S25_contig_17420	11298	No terminal repeats	NA	14	11	0.9992	0.0008	5	20.8778	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M1_S25_contig_12024	19243	No terminal repeats	NA	23	11	0.9992	0.0008	7	33.8733	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M1_S25_contig_8656|provirus_2_20042	20041	Provirus	2-20042	20	11	0.9992	0.0008	5	32.6008	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M1_S25_contig_41787	7645	No terminal repeats	NA	12	11	0.9992	0.0008	5	17.2370	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M1_S25_contig_11572	3712	No terminal repeats	NA	5	11	0.9992	0.0008	2	8.5914	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M1_S25_contig_18522	4104	No terminal repeats	NA	3	11	0.9992	0.0008	2	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M1_S25_contig_27340	22290	No terminal repeats	NA	27	11	0.9992	0.0008	10	42.4511	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M1_S25_contig_37226	7887	No terminal repeats	NA	17	11	0.9992	0.0008	0	22.1817	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M1_S25_contig_11662	5629	No terminal repeats	NA	5	11	0.9992	0.0008	3	8.3971	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M1_S25_contig_33807	9500	No terminal repeats	NA	13	11	0.9992	0.0008	8	20.7860	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M1_S25_contig_43471	6035	No terminal repeats	NA	9	11	0.9992	0.0008	2	13.1046	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M1_S25_contig_12516	11200	No terminal repeats	NA	13	11	0.9992	0.0008	1	19.6317	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M1_S25_contig_8939|provirus_342_19640	19299	Provirus	342-19640	26	11	0.9992	0.0008	10	34.9146	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M1_S25_contig_28270	18764	No terminal repeats	NA	21	11	0.9992	0.0008	8	31.7346	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M1_S25_contig_3644	8280	No terminal repeats	NA	10	11	0.9992	0.0008	5	11.5531	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M1_S25_contig_2042	20682	No terminal repeats	NA	26	11	0.9992	0.0008	12	42.0680	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M1_S25_contig_38772	95571	DTR	NA	85	11	0.9991	0.0008	3	88.4701	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales
M1_S25_contig_2340	8929	No terminal repeats	NA	10	15	0.9991	0.0008	1	15.2881	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales
M1_S25_contig_24816	4852	No terminal repeats	NA	6	11	0.9991	0.0008	1	9.4996	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M1_S25_contig_28471	9140	No terminal repeats	NA	7	11	0.9991	0.0008	1	11.8027	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M1_S25_contig_31543	3118	No terminal repeats	NA	7	11	0.9991	0.0008	1	10.3065	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M1_S25_contig_18755	17757	No terminal repeats	NA	25	11	0.9991	0.0008	4	25.0455	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M1_S25_contig_21619	5070	No terminal repeats	NA	16	11	0.9991	0.0008	1	17.4750	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M1_S25_contig_4677	12943	No terminal repeats	NA	16	15	0.9991	0.0008	2	18.4258	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M1_S25_contig_5092	7294	No terminal repeats	NA	11	11	0.9991	0.0008	5	16.5102	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M1_S25_contig_34849	4946	No terminal repeats	NA	6	11	0.9991	0.0008	1	8.5463	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M1_S25_contig_11171	22085	No terminal repeats	NA	27	11	0.9991	0.0008	8	34.2303	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M1_S25_contig_12402	5369	No terminal repeats	NA	9	11	0.9991	0.0008	1	12.7049	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M1_S25_contig_16138	14399	No terminal repeats	NA	21	11	0.9991	0.0008	8	29.0174	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M1_S25_contig_17493|provirus_1_45404	45404	Provirus	1-45404	60	11	0.9991	0.0008	16	76.2238	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M1_S25_contig_15157	14267	No terminal repeats	NA	17	11	0.9991	0.0008	3	21.1769	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M1_S25_contig_8842	15917	No terminal repeats	NA	19	11	0.9991	0.0008	4	27.1128	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M1_S25_contig_959	7285	No terminal repeats	NA	8	11	0.9991	0.0008	0	9.2081	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M1_S25_contig_1206	6635	No terminal repeats	NA	8	11	0.9991	0.0008	2	11.0966	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M1_S25_contig_2634	20183	No terminal repeats	NA	25	11	0.9991	0.0008	1	32.6112	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M1_S25_contig_31383	11114	No terminal repeats	NA	13	11	0.9991	0.0008	1	20.4413	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M1_S25_contig_25815	13987	No terminal repeats	NA	25	11	0.9991	0.0008	1	33.4220	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M1_S25_contig_19914	13679	No terminal repeats	NA	23	11	0.9991	0.0008	9	20.2259	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M1_S25_contig_9707	6452	No terminal repeats	NA	15	11	0.9991	0.0008	0	19.2425	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M1_S25_contig_24356	3230	No terminal repeats	NA	5	11	0.9991	0.0008	1	6.4027	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M1_S25_contig_37410	11825	No terminal repeats	NA	26	11	0.9991	0.0008	1	40.7413	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M1_S25_contig_14424	4078	No terminal repeats	NA	9	11	0.9991	0.0008	1	13.5938	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M1_S25_contig_3333	7249	No terminal repeats	NA	5	11	0.9991	0.0008	2	6.4367	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M1_S25_contig_36614	4442	No terminal repeats	NA	11	11	0.9991	0.0008	6	16.5460	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M1_S25_contig_21729	4443	No terminal repeats	NA	6	11	0.9991	0.0008	0	6.8526	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M1_S25_contig_23809	16287	No terminal repeats	NA	22	11	0.9991	0.0008	5	29.3158	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M1_S25_contig_17354	5571	No terminal repeats	NA	9	11	0.9991	0.0008	2	11.0594	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M1_S25_contig_7982	3821	No terminal repeats	NA	7	11	0.9991	0.0009	1	9.2718	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M1_S25_contig_44576	3372	No terminal repeats	NA	4	11	0.9991	0.0009	0	6.6433	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M1_S25_contig_41045	1609	No terminal repeats	NA	4	11	0.9991	0.0009	1	6.0941	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M1_S25_contig_20028	3074	No terminal repeats	NA	5	11	0.9991	0.0009	1	8.2974	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M1_S25_contig_33292|provirus_25729_62019	36291	Provirus	25729-62019	40	11	0.9991	0.0009	11	61.1322	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M1_S25_contig_45490|provirus_20534_32085	11552	Provirus	20534-32085	20	11	0.9991	0.0009	5	24.0143	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M1_S25_contig_398|provirus_16310_56569	40260	Provirus	16310-56569	61	11	0.9991	0.0009	13	55.1887	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M1_S25_contig_37448|provirus_82121_117752	35632	Provirus	82121-117752	55	11	0.9991	0.0009	10	57.3322	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M1_S25_contig_24909	19378	No terminal repeats	NA	39	11	0.9991	0.0009	0	27.1024	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M1_S25_contig_5870|provirus_24216_63606	39391	Provirus	24216-63606	60	11	0.9991	0.0009	14	76.9783	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M1_S25_contig_4402	5115	No terminal repeats	NA	10	11	0.9991	0.0009	0	14.4797	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M1_S25_contig_33339	3189	No terminal repeats	NA	4	11	0.9991	0.0009	2	4.9655	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M1_S25_contig_9039	22071	No terminal repeats	NA	39	11	0.9991	0.0009	8	47.6271	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M1_S25_contig_12978	10159	No terminal repeats	NA	12	11	0.9991	0.0009	4	15.0062	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M1_S25_contig_22710	23973	No terminal repeats	NA	26	11	0.9991	0.0009	10	27.2506	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M1_S25_contig_30615	2994	No terminal repeats	NA	3	11	0.9991	0.0009	3	4.5985	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M1_S25_contig_38769	2528	No terminal repeats	NA	6	11	0.9991	0.0009	4	10.0992	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M1_S25_contig_34755	5340	No terminal repeats	NA	7	11	0.9991	0.0009	4	9.0354	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M1_S25_contig_24074	6864	No terminal repeats	NA	9	11	0.9991	0.0009	1	7.2899	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M1_S25_contig_12932	8680	No terminal repeats	NA	9	11	0.9991	0.0009	4	14.9104	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M1_S25_contig_3478	6910	No terminal repeats	NA	5	11	0.9991	0.0009	2	6.3501	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M1_S25_contig_15105	3512	No terminal repeats	NA	3	11	0.9991	0.0009	1	4.9576	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M1_S25_contig_28756|provirus_138_38980	38843	Provirus	138-38980	55	11	0.9991	0.0009	9	69.5700	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M1_S25_contig_28315	3687	No terminal repeats	NA	6	11	0.9991	0.0009	1	7.6745	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M1_S25_contig_7091	11573	No terminal repeats	NA	12	15	0.9991	0.0009	1	13.1981	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M1_S25_contig_27471	4406	No terminal repeats	NA	3	11	0.9991	0.0009	1	4.8497	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M1_S25_contig_731	45415	DTR	NA	63	11	0.9991	0.0009	12	73.5939	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M1_S25_contig_5604	28099	No terminal repeats	NA	37	11	0.9991	0.0009	10	44.0658	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M1_S25_contig_3842	25433	No terminal repeats	NA	32	11	0.9991	0.0009	12	49.8178	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M1_S25_contig_14154|provirus_55149_116278	61130	Provirus	55149-116278	92	11	0.9991	0.0009	9	136.1367	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M1_S25_contig_43047	12246	ITR	NA	18	11	0.9991	0.0009	3	18.4656	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M1_S25_contig_6179	4047	No terminal repeats	NA	6	11	0.9991	0.0009	0	10.2893	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M1_S25_contig_34052	10534	No terminal repeats	NA	15	11	0.9991	0.0009	0	18.3608	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M1_S25_contig_11226|provirus_209363_232950	23588	Provirus	209363-232950	34	11	0.9991	0.0009	9	45.1247	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M1_S25_contig_8651	2445	No terminal repeats	NA	3	11	0.9991	0.0009	2	4.6970	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M1_S25_contig_11233|provirus_2_26973	26972	Provirus	2-26973	31	11	0.9990	0.0009	9	38.8805	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M1_S25_contig_27109	7229	No terminal repeats	NA	4	11	0.9990	0.0009	0	5.2337	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M1_S25_contig_18379	10200	No terminal repeats	NA	16	11	0.9990	0.0009	8	20.5825	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M1_S25_contig_3016	8232	No terminal repeats	NA	6	11	0.9990	0.0009	0	8.5914	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M1_S25_contig_6234	2643	No terminal repeats	NA	5	11	0.9990	0.0009	1	8.0063	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M1_S25_contig_29161|provirus_27413_57357	29945	Provirus	27413-57357	42	11	0.9990	0.0009	13	49.5053	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M1_S25_contig_35519	3496	No terminal repeats	NA	7	11	0.9990	0.0009	1	9.8758	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M1_S25_contig_6899|provirus_26456_53522	27067	Provirus	26456-53522	36	11	0.9990	0.0009	13	53.8925	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M1_S25_contig_41417	5594	No terminal repeats	NA	9	11	0.9990	0.0009	1	10.8439	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M1_S25_contig_10033	3486	No terminal repeats	NA	8	11	0.9990	0.0009	4	13.5440	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M1_S25_contig_9574	2700	No terminal repeats	NA	5	11	0.9990	0.0009	3	8.3510	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M1_S25_contig_35440	3152	No terminal repeats	NA	7	11	0.9990	0.0009	0	8.2611	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M1_S25_contig_35903	3453	No terminal repeats	NA	6	11	0.9990	0.0009	1	8.5349	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M1_S25_contig_14824	2740	No terminal repeats	NA	4	11	0.9990	0.0009	1	6.6548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M1_S25_contig_19795	11454	No terminal repeats	NA	8	11	0.9990	0.0009	3	8.1181	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M1_S25_contig_26516	3323	No terminal repeats	NA	3	11	0.9990	0.0009	2	4.6576	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M1_S25_contig_19585	3822	No terminal repeats	NA	6	15	0.9990	0.0009	0	8.0581	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M1_S25_contig_1495|provirus_119_4024	3906	Provirus	119-4024	8	11	0.9990	0.0009	5	10.0785	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M1_S25_contig_6380|provirus_55811_94266	38456	Provirus	55811-94266	65	11	0.9990	0.0009	13	71.9279	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M1_S25_contig_26861	9719	No terminal repeats	NA	20	11	0.9990	0.0009	1	16.1256	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M1_S25_contig_28539|provirus_3_8742	8740	Provirus	3-8742	11	11	0.9990	0.0009	2	16.2739	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M1_S25_contig_11476	4390	No terminal repeats	NA	6	11	0.9990	0.0009	1	7.4312	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M1_S25_contig_1201|provirus_11758_45076	33319	Provirus	11758-45076	47	11	0.9990	0.0009	9	58.3429	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M1_S25_contig_21081	2869	No terminal repeats	NA	4	11	0.9990	0.0009	4	6.6167	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M1_S25_contig_18555|provirus_133784_171225	37442	Provirus	133784-171225	57	11	0.9990	0.0009	11	66.5095	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M1_S25_contig_5104|provirus_57339_105492	48154	Provirus	57339-105492	74	11	0.9990	0.0009	10	87.5600	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M1_S25_contig_6227	6256	No terminal repeats	NA	9	11	0.9990	0.0009	3	9.8155	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M1_S25_contig_6522	9211	No terminal repeats	NA	9	11	0.9990	0.0009	0	11.6659	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M1_S25_contig_21499|provirus_21496_51358	29863	Provirus	21496-51358	54	11	0.9990	0.0009	5	47.3074	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M1_S25_contig_5917	3973	No terminal repeats	NA	12	11	0.9990	0.0009	1	12.9137	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M1_S25_contig_35551	1920	No terminal repeats	NA	5	11	0.9990	0.0009	2	8.2364	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M1_S25_contig_13406	7669	No terminal repeats	NA	15	11	0.9990	0.0009	1	13.0622	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M1_S25_contig_17256	13453	No terminal repeats	NA	12	11	0.9990	0.0009	4	13.3620	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M1_S25_contig_44257|provirus_117_60219	60103	Provirus	117-60219	90	11	0.9990	0.0009	11	82.2847	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M1_S25_contig_44620	3859	No terminal repeats	NA	8	11	0.9990	0.0009	0	9.6403	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M1_S25_contig_36357	2932	No terminal repeats	NA	5	11	0.9990	0.0009	0	4.7322	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M1_S25_contig_9738	7392	No terminal repeats	NA	11	11	0.9990	0.0009	1	15.2443	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M1_S25_contig_4867	2876	No terminal repeats	NA	7	11	0.9990	0.0009	1	9.1712	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M1_S25_contig_146	2001	No terminal repeats	NA	5	11	0.9990	0.0009	1	8.5914	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M1_S25_contig_46002	3227	No terminal repeats	NA	6	11	0.9990	0.0009	0	8.3951	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M1_S25_contig_3649	28584	No terminal repeats	NA	38	11	0.9990	0.0009	6	52.3139	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M1_S25_contig_14430	10863	No terminal repeats	NA	11	11	0.9990	0.0009	3	15.6005	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M1_S25_contig_20968	39965	No terminal repeats	NA	53	11	0.9990	0.0009	9	52.7918	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M1_S25_contig_11681	2605	No terminal repeats	NA	5	11	0.9990	0.0009	2	6.6657	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M1_S25_contig_3416|provirus_3532_39437	35906	Provirus	3532-39437	55	11	0.9990	0.0009	10	51.4321	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M1_S25_contig_21241	4829	No terminal repeats	NA	13	11	0.9990	0.0009	0	12.5123	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M1_S25_contig_22692|provirus_6360_12945	6586	Provirus	6360-12945	11	11	0.9990	0.0009	1	17.5197	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M1_S25_contig_13227	18192	No terminal repeats	NA	21	11	0.9990	0.0009	3	22.4761	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M1_S25_contig_9133	1767	No terminal repeats	NA	3	11	0.9990	0.0009	2	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M1_S25_contig_10754	6973	No terminal repeats	NA	10	11	0.9990	0.0009	4	13.9164	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M1_S25_contig_18792|provirus_266957_303528	36572	Provirus	266957-303528	54	11	0.9990	0.0009	20	62.8927	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M1_S25_contig_10078	2299	No terminal repeats	NA	3	11	0.9990	0.0009	2	4.9901	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M1_S25_contig_9764	2545	No terminal repeats	NA	4	11	0.9990	0.0009	2	4.6970	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M1_S25_contig_11337	3888	No terminal repeats	NA	8	11	0.9990	0.0009	2	13.7463	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M1_S25_contig_18131	3844	No terminal repeats	NA	7	11	0.9989	0.0009	3	6.2459	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M1_S25_contig_37490	15722	No terminal repeats	NA	35	11	0.9989	0.0009	4	40.6785	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M1_S25_contig_43701	3520	No terminal repeats	NA	5	11	0.9989	0.0009	0	4.8947	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M1_S25_contig_5617	4028	No terminal repeats	NA	8	11	0.9989	0.0009	0	7.8632	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M1_S25_contig_29691	2474	No terminal repeats	NA	3	11	0.9989	0.0009	2	4.9504	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M1_S25_contig_25806	8215	No terminal repeats	NA	10	11	0.9989	0.0009	1	9.1740	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M1_S25_contig_15616	2889	No terminal repeats	NA	5	11	0.9989	0.0009	1	8.0691	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M1_S25_contig_11347|provirus_911_37529	36619	Provirus	911-37529	60	11	0.9989	0.0009	13	48.3450	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
M1_S25_contig_46067	7541	No terminal repeats	NA	12	11	0.9989	0.0009	7	12.5845	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
