seq_name	length	topology	coordinates	n_genes	genetic_code	virus_score	fdr	n_hallmarks	marker_enrichment	taxonomy
F3_S19_contig_237|provirus_36829_60606	23778	Provirus	36829-60606	32	11	0.9991	0.0009	11	34.9635	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F3_S19_contig_3489	8194	No terminal repeats	NA	11	11	0.9991	0.0009	3	16.6058	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F3_S19_contig_1378	65925	No terminal repeats	NA	49	11	0.9991	0.0009	5	65.5636	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales
F3_S19_contig_1530	6489	No terminal repeats	NA	10	11	0.9991	0.0009	1	14.0680	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F3_S19_contig_10308	4004	No terminal repeats	NA	4	11	0.9991	0.0009	1	6.7454	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F3_S19_contig_11119	7794	No terminal repeats	NA	11	11	0.9991	0.0009	7	15.7663	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F3_S19_contig_4405	35653	No terminal repeats	NA	46	11	0.9991	0.0009	5	56.6432	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F3_S19_contig_14197	12822	No terminal repeats	NA	15	11	0.9991	0.0009	9	22.3104	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F3_S19_contig_10312	20290	No terminal repeats	NA	26	11	0.9991	0.0009	8	39.4001	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F3_S19_contig_13466	8040	No terminal repeats	NA	12	11	0.9991	0.0009	10	17.7090	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F3_S19_contig_4294	6418	No terminal repeats	NA	6	11	0.9991	0.0009	1	7.6294	Viruses;Monodnaviria;Sangervirae;Phixviricota;Malgrandaviricetes;Petitvirales;Microviridae
F3_S19_contig_5779	11366	No terminal repeats	NA	18	11	0.9991	0.0009	6	28.1265	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F3_S19_contig_14579	6314	DTR	NA	5	11	0.9991	0.0009	1	6.7453	Viruses;Monodnaviria;Sangervirae;Phixviricota;Malgrandaviricetes;Petitvirales;Microviridae
F3_S19_contig_13511	5428	No terminal repeats	NA	5	11	0.9991	0.0009	1	7.4543	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F3_S19_contig_183	13914	No terminal repeats	NA	16	11	0.9991	0.0009	6	23.7712	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F3_S19_contig_12293	6908	No terminal repeats	NA	14	11	0.9991	0.0009	0	13.5584	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F3_S19_contig_8896	4811	No terminal repeats	NA	9	11	0.9991	0.0009	7	14.3628	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F3_S19_contig_10148	4522	No terminal repeats	NA	8	11	0.9991	0.0009	0	9.5754	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales
F3_S19_contig_3933	7054	No terminal repeats	NA	11	11	0.9991	0.0009	7	15.8226	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F3_S19_contig_9091	13444	No terminal repeats	NA	16	11	0.9991	0.0009	4	20.6862	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F3_S19_contig_3139	5970	No terminal repeats	NA	11	11	0.9991	0.0009	1	10.5333	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales
F3_S19_contig_205	22578	No terminal repeats	NA	28	11	0.9991	0.0009	13	43.2310	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F3_S19_contig_2916	17907	No terminal repeats	NA	25	11	0.9991	0.0009	4	25.0455	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F3_S19_contig_2888|provirus_132_95257	95126	Provirus	132-95257	84	11	0.9991	0.0009	3	86.7519	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales
F3_S19_contig_9559	11719	No terminal repeats	NA	19	11	0.9991	0.0009	1	23.1636	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F3_S19_contig_4382	42023	No terminal repeats	NA	63	11	0.9991	0.0009	5	44.1542	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F3_S19_contig_8917	60184	DTR	NA	90	11	0.9991	0.0009	8	139.3986	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F3_S19_contig_5019	8674	No terminal repeats	NA	10	11	0.9991	0.0009	5	15.9497	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F3_S19_contig_10815	1902	No terminal repeats	NA	4	11	0.9991	0.0009	1	6.8731	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F3_S19_contig_7824	3275	No terminal repeats	NA	10	11	0.9991	0.0009	0	12.6476	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F3_S19_contig_10345	4595	No terminal repeats	NA	5	11	0.9991	0.0009	4	7.1082	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F3_S19_contig_1014	5675	No terminal repeats	NA	4	11	0.9991	0.0009	1	6.8618	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F3_S19_contig_14527	8210	No terminal repeats	NA	10	11	0.9990	0.0009	1	13.9499	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F3_S19_contig_12445	6428	No terminal repeats	NA	10	11	0.9990	0.0009	5	15.1037	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F3_S19_contig_12363	26615	No terminal repeats	NA	42	11	0.9990	0.0009	8	64.6018	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F3_S19_contig_7247	28864	No terminal repeats	NA	33	11	0.9990	0.0009	12	47.4626	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F3_S19_contig_13369	3647	No terminal repeats	NA	4	11	0.9990	0.0009	0	6.0087	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F3_S19_contig_1591	18727	No terminal repeats	NA	21	11	0.9990	0.0009	14	32.4765	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F3_S19_contig_7861	7690	No terminal repeats	NA	11	11	0.9990	0.0009	2	16.2527	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F3_S19_contig_3179	21605	No terminal repeats	NA	33	11	0.9990	0.0009	2	33.3122	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales
F3_S19_contig_14046	7558	No terminal repeats	NA	16	11	0.9990	0.0009	0	13.7257	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F3_S19_contig_4917	43546	No terminal repeats	NA	65	11	0.9990	0.0009	15	70.9952	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F3_S19_contig_13176	6487	No terminal repeats	NA	11	11	0.9990	0.0009	5	16.9582	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F3_S19_contig_7613	3678	No terminal repeats	NA	6	11	0.9990	0.0009	1	9.8621	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F3_S19_contig_9033	5913	No terminal repeats	NA	8	11	0.9990	0.0009	3	9.4364	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F3_S19_contig_6654	20542	No terminal repeats	NA	37	11	0.9990	0.0009	7	45.8830	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F3_S19_contig_12597	5338	No terminal repeats	NA	9	11	0.9990	0.0009	1	13.3404	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F3_S19_contig_1255	35386	No terminal repeats	NA	39	11	0.9990	0.0009	11	61.1322	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F3_S19_contig_4567	4354	No terminal repeats	NA	3	11	0.9990	0.0009	2	4.4861	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F3_S19_contig_11399	5012	No terminal repeats	NA	9	11	0.9990	0.0009	0	11.3105	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F3_S19_contig_2886	5785	No terminal repeats	NA	8	11	0.9990	0.0009	2	9.3603	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F3_S19_contig_10874	94237	DTR	NA	99	15	0.9990	0.0009	7	99.7473	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales
F3_S19_contig_9749	21261	No terminal repeats	NA	37	11	0.9990	0.0009	4	59.4338	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F3_S19_contig_4474	6677	No terminal repeats	NA	10	11	0.9990	0.0009	2	14.9315	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F3_S19_contig_4616	41799	DTR	NA	70	11	0.9990	0.0009	10	90.6379	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F3_S19_contig_13262	20634	No terminal repeats	NA	31	11	0.9990	0.0009	4	27.0153	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F3_S19_contig_5658	11278	No terminal repeats	NA	16	11	0.9990	0.0009	2	18.0214	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F3_S19_contig_5026	6873	No terminal repeats	NA	10	11	0.9990	0.0009	0	15.4168	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F3_S19_contig_7909	37683	DTR	NA	53	11	0.9990	0.0009	10	70.7969	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F3_S19_contig_4256	38883	DTR	NA	52	11	0.9990	0.0009	8	52.9610	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F3_S19_contig_10324	43808	No terminal repeats	NA	69	11	0.9990	0.0009	21	82.1464	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F3_S19_contig_9821	10137	No terminal repeats	NA	13	11	0.9990	0.0009	4	20.1473	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F3_S19_contig_6200	35610	No terminal repeats	NA	62	11	0.9990	0.0009	7	69.2503	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F3_S19_contig_115	12295	No terminal repeats	NA	14	11	0.9990	0.0009	10	20.4732	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F3_S19_contig_3635	38611	No terminal repeats	NA	59	11	0.9990	0.0009	13	79.5632	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F3_S19_contig_7331	5241	No terminal repeats	NA	10	11	0.9990	0.0009	1	12.7654	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F3_S19_contig_6963	2312	No terminal repeats	NA	4	11	0.9990	0.0009	1	6.8646	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F3_S19_contig_360	4618	No terminal repeats	NA	9	11	0.9990	0.0009	2	12.5277	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F3_S19_contig_12375	6103	No terminal repeats	NA	11	11	0.9990	0.0009	3	16.9254	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F3_S19_contig_5252	7299	No terminal repeats	NA	12	11	0.9990	0.0009	1	17.0115	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F3_S19_contig_10836	29016	No terminal repeats	NA	49	11	0.9990	0.0009	7	47.9765	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F3_S19_contig_5754	4692	No terminal repeats	NA	6	11	0.9990	0.0009	1	7.9440	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F3_S19_contig_5539	6033	No terminal repeats	NA	7	11	0.9990	0.0009	1	9.1272	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F3_S19_contig_9644	7572	No terminal repeats	NA	12	11	0.9990	0.0009	2	11.2815	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F3_S19_contig_9820	6142	No terminal repeats	NA	8	11	0.9990	0.0009	3	9.2312	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F3_S19_contig_7671	64741	No terminal repeats	NA	94	11	0.9990	0.0009	12	107.6299	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F3_S19_contig_11926	11205	No terminal repeats	NA	15	11	0.9990	0.0009	6	22.7994	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F3_S19_contig_11171	7282	No terminal repeats	NA	9	11	0.9990	0.0009	4	9.3430	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F3_S19_contig_10455	13440	No terminal repeats	NA	19	11	0.9990	0.0010	10	22.0899	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F3_S19_contig_12121|provirus_31745_81660	49916	Provirus	31745-81660	73	11	0.9990	0.0010	10	79.9082	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F3_S19_contig_12287	11065	No terminal repeats	NA	14	11	0.9990	0.0010	0	21.0787	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F3_S19_contig_9915	61618	No terminal repeats	NA	89	11	0.9990	0.0010	9	131.8228	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F3_S19_contig_14535	2819	No terminal repeats	NA	6	11	0.9990	0.0010	3	9.3530	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F3_S19_contig_1017	40779	No terminal repeats	NA	60	11	0.9990	0.0010	15	59.1617	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F3_S19_contig_7564	11563	No terminal repeats	NA	26	11	0.9990	0.0010	1	19.0666	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F3_S19_contig_9502	5016	No terminal repeats	NA	7	11	0.9990	0.0010	1	11.2505	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F3_S19_contig_9046	6086	No terminal repeats	NA	7	11	0.9990	0.0010	1	9.2028	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F3_S19_contig_1440	4797	No terminal repeats	NA	9	11	0.9990	0.0010	0	9.9164	Viruses;Monodnaviria;Sangervirae;Phixviricota;Malgrandaviricetes;Petitvirales;Microviridae
F3_S19_contig_13596	4048	No terminal repeats	NA	5	11	0.9990	0.0010	2	7.2549	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F3_S19_contig_11547	3841	No terminal repeats	NA	5	11	0.9990	0.0010	2	6.2434	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F3_S19_contig_4085|provirus_47329_90805	43477	Provirus	47329-90805	63	11	0.9990	0.0010	14	79.2577	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F3_S19_contig_5517	4258	No terminal repeats	NA	4	11	0.9990	0.0010	3	5.9792	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F3_S19_contig_8116	22303	No terminal repeats	NA	31	11	0.9990	0.0010	9	36.0651	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F3_S19_contig_7764	8402	No terminal repeats	NA	16	11	0.9990	0.0010	0	18.2513	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F3_S19_contig_6145	3732	No terminal repeats	NA	3	11	0.9990	0.0010	0	5.0703	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F3_S19_contig_11163	5954	No terminal repeats	NA	10	11	0.9990	0.0010	1	9.4165	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F3_S19_contig_4790	6190	No terminal repeats	NA	8	11	0.9990	0.0010	4	11.1238	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F3_S19_contig_8187	3800	No terminal repeats	NA	5	11	0.9990	0.0010	0	6.8731	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F3_S19_contig_10413	5450	No terminal repeats	NA	5	11	0.9990	0.0010	1	6.5361	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F3_S19_contig_10182	25433	No terminal repeats	NA	32	11	0.9990	0.0010	12	49.8178	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F3_S19_contig_14486	57160	DTR	NA	77	11	0.9990	0.0010	13	71.7766	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F3_S19_contig_12120	6622	No terminal repeats	NA	8	11	0.9990	0.0010	0	10.9097	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F3_S19_contig_9446	5634	No terminal repeats	NA	8	11	0.9990	0.0010	2	11.5691	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F3_S19_contig_8563	12246	ITR	NA	18	11	0.9990	0.0010	3	18.4656	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F3_S19_contig_933|provirus_20760_27287	6528	Provirus	20760-27287	7	11	0.9990	0.0010	2	9.1914	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F3_S19_contig_5582	40953	DTR	NA	66	11	0.9990	0.0010	9	74.1390	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F3_S19_contig_4245	2312	No terminal repeats	NA	6	11	0.9990	0.0010	3	8.5028	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F3_S19_contig_10047	45076	DTR	NA	69	11	0.9990	0.0010	9	78.5924	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F3_S19_contig_12156	6825	No terminal repeats	NA	9	11	0.9990	0.0010	3	9.8198	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F3_S19_contig_14623	34759	No terminal repeats	NA	49	11	0.9990	0.0010	9	60.7742	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F3_S19_contig_5741	4930	No terminal repeats	NA	13	11	0.9990	0.0010	0	9.0445	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F3_S19_contig_3865	10676	No terminal repeats	NA	17	11	0.9990	0.0010	7	23.8405	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F3_S19_contig_6430	4396	No terminal repeats	NA	5	11	0.9990	0.0010	0	7.2274	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F3_S19_contig_7348	3672	No terminal repeats	NA	8	11	0.9990	0.0010	1	7.6877	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F3_S19_contig_14218	40868	DTR	NA	61	11	0.9990	0.0010	6	41.8568	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F3_S19_contig_856	2982	No terminal repeats	NA	3	11	0.9990	0.0010	2	5.1429	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F3_S19_contig_7755	5243	No terminal repeats	NA	7	11	0.9990	0.0010	2	9.7877	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F3_S19_contig_1425	45384	No terminal repeats	NA	55	11	0.9989	0.0010	4	73.7669	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F3_S19_contig_4934	5639	No terminal repeats	NA	8	11	0.9989	0.0010	3	11.2109	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F3_S19_contig_7361	22833	No terminal repeats	NA	31	11	0.9989	0.0010	11	32.6476	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F3_S19_contig_13808	18998	No terminal repeats	NA	18	11	0.9989	0.0010	7	23.6044	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F3_S19_contig_413	2959	No terminal repeats	NA	4	11	0.9989	0.0010	1	6.3573	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F3_S19_contig_5558	31559	No terminal repeats	NA	43	11	0.9989	0.0010	11	46.8708	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F3_S19_contig_9116	4709	No terminal repeats	NA	6	11	0.9989	0.0010	4	7.6194	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F3_S19_contig_9785	3431	No terminal repeats	NA	7	11	0.9989	0.0010	1	11.1303	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F3_S19_contig_2675	3959	No terminal repeats	NA	7	11	0.9989	0.0010	2	8.5914	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F3_S19_contig_5156	7986	No terminal repeats	NA	11	11	0.9989	0.0010	2	11.4646	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F3_S19_contig_14407	43290	DTR	NA	57	11	0.9989	0.0010	12	73.1349	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F3_S19_contig_9800	10700	No terminal repeats	NA	19	11	0.9989	0.0010	2	18.7654	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F3_S19_contig_14077	39806	DTR	NA	51	11	0.9989	0.0010	11	62.2922	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F3_S19_contig_10258	11733	No terminal repeats	NA	23	11	0.9989	0.0010	4	19.0300	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F3_S19_contig_6875	5044	No terminal repeats	NA	7	11	0.9989	0.0010	2	8.5914	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F3_S19_contig_2575	32479	No terminal repeats	NA	49	11	0.9989	0.0010	12	64.0438	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F3_S19_contig_8994	12767	No terminal repeats	NA	14	11	0.9989	0.0010	4	14.5656	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F3_S19_contig_3692	6187	No terminal repeats	NA	6	11	0.9989	0.0010	1	6.8618	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F3_S19_contig_2253	3535	No terminal repeats	NA	6	11	0.9989	0.0010	2	8.1015	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F3_S19_contig_11784	6909	No terminal repeats	NA	10	11	0.9989	0.0010	2	9.3271	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F3_S19_contig_11676	6551	No terminal repeats	NA	6	11	0.9989	0.0010	1	7.9562	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F3_S19_contig_10717	3174	No terminal repeats	NA	7	11	0.9989	0.0010	0	7.9515	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F3_S19_contig_922	3682	No terminal repeats	NA	6	11	0.9989	0.0010	1	8.0601	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F3_S19_contig_938	125472	DTR	NA	157	11	0.9989	0.0010	9	120.6900	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F3_S19_contig_6995	3731	No terminal repeats	NA	7	11	0.9989	0.0010	0	9.1234	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F3_S19_contig_1069	4730	No terminal repeats	NA	8	11	0.9989	0.0010	5	10.6568	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F3_S19_contig_13191	2421	No terminal repeats	NA	4	11	0.9989	0.0010	2	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F3_S19_contig_12735	17963	No terminal repeats	NA	22	11	0.9989	0.0010	4	27.7569	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F3_S19_contig_14497|provirus_90972_117267	26296	Provirus	90972-117267	39	11	0.9989	0.0010	12	53.5112	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F3_S19_contig_7618	3344	No terminal repeats	NA	6	11	0.9989	0.0010	1	6.3410	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
F3_S19_contig_12229	2169	No terminal repeats	NA	3	11	0.9989	0.0010	1	4.8460	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
