ID	length	phrog	annot	category	mmseqs_phrog	mmseqs_alnScore	mmseqs_seqIdentity	mmseqs_eVal	mmseqs_top_hit	pyhmmer_phrog	pyhmmer_bitscore	pyhmmer_evalue	color	vfdb_hit	vfdb_alnScore	vfdb_seqIdentity	vfdb_eVal	vfdb_short_name	vfdb_description	vfdb_species	CARD_hit	CARD_alnScore	CARD_seqIdentity	CARD_eVal	CARD_species	ARO_Accession	CARD_short_name	Protein_Accession	DNA_Accession	AMR_Gene_Family	Drug_Class	Resistance_Mechanism
F7_S23_contig_28_17	49	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F7_S23_contig_120_1	298	8841	DNA primase/helicase	DNA, RNA and nucleotide metabolism	8841	149	0.341	2.976e-37	p25562 VI_01160	8841	221.262192	5.3442161593576155e-65	#ffdf59	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F7_S23_contig_120_2	191	953	HNH endonuclease	DNA, RNA and nucleotide metabolism	953	131	0.44	2.3100000000000001e-35	NC_020843_p22	953	192.747284	2.575227813909862e-56	#ffdf59	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F7_S23_contig_120_3	163	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F7_S23_contig_120_4	77	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F7_S23_contig_120_5	137	11237	hypothetical protein	unknown function	11237	76	0.364	2.387e-17	p218509 VI_04051	11237	111.270576	8.252413253782372e-32	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F7_S23_contig_120_6	177	27905	hypothetical protein	unknown function	27905	60	0.259	1.796e-11	p87509 VI_11393	27905	73.315758	3.8188142925909333e-20	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F7_S23_contig_120_7	377	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F7_S23_contig_120_8	65	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F7_S23_contig_120_9	41	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F7_S23_contig_120_10	157	51	terminase small subunit	head and packaging	51	90	0.572	6.905e-22	NC_022971_p69	51	172.40033	2.972151611950451e-50	#3e83f6	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F7_S23_contig_120_11	415	22023	hypothetical protein	unknown function	22023	229	0.746	3.347e-70	p356715 VI_06144	3717	285.824066	7.013093201397502e-85	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F7_S23_contig_120_12	461	64	portal protein	head and packaging	64	319	0.394	2.779e-95	MG765278_p17	64	438.346954	7.032261595150476e-131	#3e83f6	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F7_S23_contig_120_13	473	115	minor head protein	head and packaging	115	216	0.425	4.035e-63	NC_004588_p30	115	290.014252	1.2215688568949873e-85	#3e83f6	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F7_S23_contig_120_14	96	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F7_S23_contig_120_15	53	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F7_S23_contig_120_16	104	4478	peptidase	other	4478	70	0.408	3.635e-16	NC_031016_p27	4478	80.194023	2.122557534872124e-22	#838383	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F7_S23_contig_120_17	218	172	head scaffolding protein	head and packaging	172	81	0.281	3.353e-18	NC_018831_p10	172	164.55069	7.477487536604966e-48	#3e83f6	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F7_S23_contig_120_18	299	544	major head protein	head and packaging	544	113	0.34	3.463e-28	p136878 VI_00984	544	194.840439	3.834790395650868e-57	#3e83f6	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F7_S23_contig_120_19	110	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F7_S23_contig_120_20	104	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F7_S23_contig_120_21	138	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F7_S23_contig_120_22	137	176	tail terminator	connector	176	57	0.317	4.211e-11	p121897 VI_00326	176	85.051208	8.721752429642645e-24	#35d7ff	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F7_S23_contig_120_23	232	1407	major tail protein	tail	1407	78	0.347	5.548e-18	NC_029100_p8	1407	197.273163	6.543372558052174e-58	#07e9a2	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F7_S23_contig_120_24	101	16443	hypothetical protein	unknown function	16443	74	0.403	4.24e-17	p147983 VI_05846	16443	72.287636	6.683709642262802e-20	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F7_S23_contig_120_25	102	2115	tail protein	tail	2115	42	0.261	8.088e-06	p265478 VI_01229	2115	67.146881	3.576245979820999e-18	#07e9a2	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F7_S23_contig_120_26	125	7423	hypothetical protein	unknown function	7423	173	0.714	6.777e-51	p214247 VI_00869	7423	165.857239	6.4950951704106166e-49	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F7_S23_contig_120_27	1410	3981	tail length tape measure protein	tail	3981	133	0.405	5.218e-32	p408809 VI_04997	58	271.945557	3.385891777663609e-80	#07e9a2	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F7_S23_contig_120_28	518	202	distal tail protein Dit	tail	202	125	0.256	1.214e-29	NC_028990_p16	202	351.45462	1.860412741232206e-104	#07e9a2	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F7_S23_contig_120_29	1461	6253	minor tail protein	tail	6253	493	0.522	4.225e-154	p174681 VI_05023	6468	589.020447	4.1810921753260926e-176	#07e9a2	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F7_S23_contig_120_30	596	24267	hypothetical protein	unknown function	24267	85	0.359	1.033e-18	p146200 VI_04950	372	84.869583	1.0997101551459743e-23	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F7_S23_contig_120_31	140	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F7_S23_contig_120_32	37	1382	hypothetical protein	unknown function	1382	41	0.605	9.155e-07	p46509 VI_01201	1382	46.945347	2.923513546143855e-12	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F7_S23_contig_120_33	44	1382	hypothetical protein	unknown function	1382	53	0.614	3.265e-11	p46509 VI_01201	1382	60.137062	2.2149929746952586e-16	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F7_S23_contig_120_34	115	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F7_S23_contig_120_35	102	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F7_S23_contig_120_36	88	263	holin	lysis	263	48	0.363	1.264e-08	KC595511_p53	263	68.883812	7.246565595811795e-19	#f35f49	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F7_S23_contig_120_37	461	291	endolysin	lysis	291	116	0.32	2.718e-27	MF668274_p31	291	151.569061	6.238617526590837e-44	#f35f49	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F7_S23_contig_120_38	361	37131	hypothetical protein	unknown function	37131	313	0.521	9.584e-96	p271220 VI_12303	37131	343.241364	3.625193444353456e-102	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F7_S23_contig_120_39	121	22343	hypothetical protein	unknown function	22343	83	0.416	4.727e-20	p271219 VI_12303	22343	86.695137	2.909393751242971e-24	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F7_S23_contig_120_40	93	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F7_S23_contig_120_41	350	216	integrase	integration and excision	216	89	0.259	2.0710000000000003e-20	p381219 VI_06799	1	191.188461	1.0080283254164426e-55	#fea328	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F7_S23_contig_120_42	164	7115	hypothetical protein	unknown function	7115	98	0.537	2.219e-25	p166465 VI_00836	7115	123.759605	9.212121819501721e-36	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F7_S23_contig_120_43	208	4980	superinfection exclusion	moron, auxiliary metabolic gene and host takeover	4980	157	0.736	7.219e-45	NC_005355_p2	4980	199.532104	8.286962111843993e-59	#ff59f5	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F7_S23_contig_120_44	238	1914	hypothetical protein	unknown function	1914	60	0.337	7.744e-11	p50578 VI_00196	1914	63.716206	3.796095574866135e-17	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F7_S23_contig_120_45	125	3	transcriptional repressor	transcription regulation	3	48	0.436	1.894e-08	p29899 VI_00998	8	77.637215	2.2835379126351287e-21	#a861e3	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F7_S23_contig_120_46	63	8	transcriptional regulator	transcription regulation	8	41	0.494	7.538e-06	p309030 VI_07697	8	50.743137	3.442778023831042e-13	#a861e3	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F7_S23_contig_120_47	73	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F7_S23_contig_120_48	88	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F7_S23_contig_120_49	59	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F7_S23_contig_120_50	69	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F7_S23_contig_120_51	50	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F7_S23_contig_120_52	74	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F7_S23_contig_120_53	204	2872	Sak4-like ssDNA annealing protein	DNA, RNA and nucleotide metabolism	2872	227	0.569	2.267e-68	NC_024365_p27	2872	232.807953	6.586631225105834e-69	#ffdf59	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F7_S23_contig_120_54	173	18107	hypothetical protein	unknown function	18107	54	0.254	4.748e-09	p52320 VI_01311	18107	62.687275	8.999403240139852e-17	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F7_S23_contig_120_55	150	3490	ERCC4-type nuclease	DNA, RNA and nucleotide metabolism	3490	76	0.344	4.306e-17	NC_021320_p81	3490	96.053749	4.788105370357626e-27	#ffdf59	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F7_S23_contig_120_56	188	11992	hypothetical protein	unknown function	11992	63	0.254	1.807e-12	p110551 VI_01281	11992	83.445663	4.292883729607469e-23	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F7_S23_contig_120_57	387	8841	DNA primase/helicase	DNA, RNA and nucleotide metabolism	8841	287	0.429	1.066e-82	p25562 VI_01160	8841	354.978699	1.7842705634985518e-105	#ffdf59	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F7_S23_contig_154_1	33	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F7_S23_contig_154_2	84	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F7_S23_contig_154_3	677	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F7_S23_contig_154_4	218	3225	adaptor Ad4	connector	3225	55	0.335	1.214e-08	NC_028789_p16	5472	67.816513	1.844616708200858e-18	#35d7ff	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F7_S23_contig_154_5	293	2038	upper collar connector	connector	2038	81	0.39	8.068e-18	AF513033_p19	2038	211.144882	4.68502159591119e-62	#35d7ff	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F7_S23_contig_154_6	493	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F7_S23_contig_154_7	455	2006	major head protein	head and packaging	2006	218	0.369	8.195e-63	NC_019523_p10	2006	290.441101	3.987142859048927e-86	#3e83f6	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F7_S23_contig_154_8	104	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F7_S23_contig_154_9	266	435	endolysin	lysis	435	72	0.276	2.132e-14	p149526 VI_06100	435	87.310234	2.2675278888329985e-24	#f35f49	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F7_S23_contig_154_10	63	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F7_S23_contig_154_11	344	2150	terminase	head and packaging	2150	80	0.211	1.52e-16	p280124 VI_00582	2150	166.169342	2.3864187557543144e-48	#3e83f6	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F7_S23_contig_154_12	630	1907	DNA polymerase	DNA, RNA and nucleotide metabolism	1907	313	0.347	3.776e-92	NC_001825_p5	1907	450.570557	1.9507508107649857e-134	#ffdf59	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F7_S23_contig_154_13	159	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F7_S23_contig_154_14	130	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F7_S23_contig_154_15	85	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F7_S23_contig_154_16	62	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F7_S23_contig_179_1	95	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F7_S23_contig_179_2	40	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F7_S23_contig_179_3	138	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F7_S23_contig_179_4	54	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F7_S23_contig_179_5	138	15303	hypothetical protein	unknown function	15303	118	0.614	1.792e-32	MG711467_p76	15303	142.652939	1.080472685938465e-41	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F7_S23_contig_179_6	552	3513	endolysin	lysis	3513	185	0.606	5.635e-54	NC_029029_p36	3513	514.9198	1.2072094925213464e-153	#f35f49	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F7_S23_contig_179_7	120	37691	hypothetical protein	unknown function	37691	182	0.704	2.8529999999999996e-54	p24153 VI_01162	37691	172.451706	7.982894266062227e-51	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F7_S23_contig_179_8	143	37604	hypothetical protein	unknown function	37604	173	0.616	7.408999999999999e-51	p32581 VI_05770	37604	221.642166	9.416685943809065e-66	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
